0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2013-11-09,車路士,2-2,西布朗,1-0,贏[+1.5],大[3],雙,,,●,
英超,2013-11-02,西布朗,2-0,水晶宮,1-0,贏[-1],小[2.5/3],雙,,●,,
英超,2013-10-26,利物浦,4-1,西布朗,2-0,輸[+1/1.5],大[3],單,,,●,
英超,2013-10-19,史篤城,0-0,西布朗,0-0,贏[+0/0.5],小[2/2.5],雙,●,,,
英超,2013-10-06,西布朗,1-1,阿仙奴,1-0,贏[+0.5/1],小[2.5/3],雙,,●,,
英超,2013-09-28,曼聯,1-2,西布朗,0-0,贏[+1.5],走[3],單,,●,,
英聯賽盃,2013-09-26,西布朗,1-1,阿仙奴,0-0,贏[+0.5],小[2.5/3],雙,,●,,
英超,2013-09-21,西布朗,3-0,新特蘭,1-0,贏[-0.5],大[2.5],單,,●,,
英超,2013-09-14,富咸,1-1,西布朗,1-0,贏[+0/0.5],小[2.5],雙,,●,,
英超,2013-09-01,西布朗,0-2,史雲斯,0-1,輸[0],小[2.5],雙,,●,,
英聯賽盃,2013-08-28,西布朗,3-0,紐波特郡,3-0,贏[-2],小[3/3.5],單,,●,,
英超,2013-08-24,愛華頓,0-0,西布朗,0-0,贏[+1],小[2.5/3],雙,●,,,
英超,2013-08-17,西布朗,0-1,修咸頓,0-0,輸[-0/0.5],小[2.5],單,●,,,
友誼賽,2013-08-10,西布朗,2-0,博洛尼亞,2-0,贏[-0.5/1],小[2.5],雙,,●,,
友誼賽,2013-08-07,曲克城,0-6,西布朗,0-2,贏[-2/2.5],大[3.5/4],雙,,,●,
友誼賽,2013-08-02,西布朗,0-1,熱拿亞,0-0,輸[-0.5],小[2.5],單,●,,,
友誼賽,2013-07-30,西布朗,3-1,艾杜美圖斯,0-1,贏[-0.5/1],大[3],雙,,,●,
友誼賽,2013-07-27,打比郡,0-2,西布朗,0-1,贏[-0/0.5],小[2.5/3],雙,,●,,
友誼賽,2013-07-23,普斯卡什學院,0-3,西布朗,0-2,贏[-2],小[3.5/4],單,,●,,
友誼賽,2013-07-19,漢諾威,2-1,西布朗,1-1,輸[+0/0.5],大[2.5/3],單,,●,,
勝 平 負,,,,,,,,,,,,
英超,2015-05-24,阿仙奴,4-1,西布朗,4-0,輸[+1.5],大[3],單,,,●,
英超,2015-05-19,西布朗,3-0,車路士,1-0,贏[+0.5/1],大[2/2.5],單,,●,,
英超,2015-05-09,紐卡素,1-1,西布朗,1-1,贏[+0/0.5],小[2/2.5],雙,,●,,
英超,2015-05-03,曼聯,0-1,西布朗,0-0,贏[+1/1.5],小[2.5/3],單,●,,,
英超,2015-04-25,西布朗,0-0,利物浦,0-0,贏[+0.5],小[2.5],雙,●,,,
英超,2015-04-18,水晶宮,0-2,西布朗,0-1,贏[+0.5],小[2/2.5],雙,,●,,
英超,2015-04-11,西布朗,2-3,李斯特城,2-1,輸[-0/0.5],大[2/2.5],單,,,●,
英超,2015-04-04,西布朗,1-4,昆士柏流浪,0-3,輸[-0.5/1],大[2/2.5],單,,,●,
英超,2015-03-21,曼城,3-0,西布朗,2-0,輸[+1.5],走[3],單,,●,,
英超,2015-03-14,西布朗,1-0,史篤城,1-0,贏[-0/0.5],小[2],單,●,,,
英足總盃,2015-03-08,阿士東維拉,2-0,西布朗,0-0,輸[0],小[2/2.5],雙,,●,,
英超,2015-03-04,阿士東維拉,2-1,西布朗,1-0,輸[0],大[2],單,,●,,
英超,2015-02-28,西布朗,1-0,修咸頓,1-0,贏[+0/0.5],小[2/2.5],單,●,,,
英超,2015-02-21,新特蘭,0-0,西布朗,0-0,走[0],小[2],雙,●,,,
