0,1,2,3,4,5,6,7,8,9,10,11,12
歐冠盃,2015-03-18,摩納哥,0-2,阿仙奴,0-1,贏[-0.5],小[2.5],雙,,●,,
英超,2015-03-14,阿仙奴,3-0,韋斯咸,1-0,贏[-1.5],大[2.5/3],單,,●,,
英足總盃,2015-03-10,曼聯,1-2,阿仙奴,1-1,贏[+0/0.5],大[2.5],單,,●,,
英超,2015-03-05,昆士柏流浪,1-2,阿仙奴,0-0,輸[-1/1.5],大[2.5/3],單,,●,,
英超,2015-03-01,阿仙奴,2-0,愛華頓,1-0,贏[-1],小[2.5/3],雙,,●,,
歐冠盃,2015-02-26,阿仙奴,1-3,摩納哥,0-1,輸[-0.5/1],大[2/2.5],雙,,,●,
英超,2015-02-21,水晶宮,1-2,阿仙奴,0-2,贏[-0.5/1],大[2.5],單,,●,,
英足總盃,2015-02-16,阿仙奴,2-0,米杜士堡,2-0,贏[-1/1.5],小[2.5/3],雙,,●,,
英超,2015-02-11,阿仙奴,2-1,李斯特城,2-0,輸[-1.5],走[3],單,,●,,
英超,2015-02-07,熱刺,2-1,阿仙奴,0-1,輸[-0/0.5],大[2.5/3],單,,●,,
英超,2015-02-01,阿仙奴,5-0,阿士東維拉,1-0,-,大[2.5],單,,,●,
英足總盃,2015-01-26,白禮頓,2-3,阿仙奴,0-2,走[-1],大[2.5/3],單,,,●,
英超,2015-01-19,曼城,0-2,阿仙奴,0-1,贏[+0.5/1],小[3],雙,,●,,
英超,2015-01-11,阿仙奴,3-0,史篤城,2-0,贏[-1],大[2.5/3],單,,●,,
英足總盃,2015-01-05,阿仙奴,2-0,侯城,1-0,贏[-1.5],小[3],雙,,●,,
英超,2015-01-01,修咸頓,2-0,阿仙奴,1-0,輸[0],小[2.5],雙,,●,,
英超,2014-12-28,韋斯咸,1-2,阿仙奴,0-2,贏[-0.5],大[2.5/3],單,,●,,
英超,2014-12-27,阿仙奴,2-1,昆士柏流浪,1-0,輸[-1.5/2],小[3/3.5],單,,●,,
英超,2014-12-22,利物浦,2-2,阿仙奴,1-1,走[0],大[2.5/3],雙,,,●,
英超,2014-12-14,阿仙奴,4-1,紐卡素,1-0,贏[-1.5],大[3],單,,,●,
歐冠盃,2014-12-10,加拉塔沙雷,1-4,阿仙奴,0-3,贏[0],大[2.5/3],單,,,●,
英超,2014-12-06,史篤城,3-2,阿仙奴,3-0,輸[-0/0.5],大[2.5],單,,,●,
英超,2014-12-04,阿仙奴,1-0,修咸頓,0-0,贏[-0.5/1],小[2.5],單,●,,,
英超,2014-11-29,西布朗,0-1,阿仙奴,0-0,贏[-0.5/1],小[2.5/3],單,●,,,
歐冠盃,2014-11-27,阿仙奴,2-0,多蒙特,1-0,贏[0],小[2.5/3],雙,,●,,
英超,2014-11-23,阿仙奴,1-2,曼聯,0-0,輸[-0.5],大[2.5/3],單,,●,,
英超,2014-11-10,史雲斯,2-1,阿仙奴,0-0,輸[-0.5],大[2.5],單,,●,,
歐冠盃,2014-11-05,阿仙奴,3-3,安德列治,2-0,輸[-1.5],大[3],雙,,,●,
英超,2014-11-01,阿仙奴,3-0,般尼,0-0,贏[-1.5/2],走[3],單,,●,,
英超,2014-10-25,新特蘭,0-2,阿仙奴,0-1,贏[-0.5/1],小[2.5],雙,,●,,
歐冠盃,2014-10-23,安德列治,1-2,阿仙奴,0-0,贏[-0.5],大[2.5/3],單,,●,,
英超,2014-10-18,阿仙奴,2-2,侯城,1-1,輸[-1/1.5],大[2.5/3],雙,,,●,
英超,2014-10-05,車路士,2-0,阿仙奴,1-0,輸[+0.5/1],小[2.5/3],雙,,●,,
歐冠盃,2014-10-02,阿仙奴,4-1,加拉塔沙雷,3-0,贏[-1],大[2.5/3],單,,,●,
英超,2014-09-28,阿仙奴,1-1,熱刺,0-0,輸[-0.5/1],小[2.5],雙,,●,,
英聯賽盃,2014-09-24,阿仙奴,1-2,修咸頓,1-2,輸[-0.5],大[2.5/3],單,,●,,
英超,2014-09-20,阿士東維拉,0-3,阿仙奴,0-3,贏[-0.5],大[2.5],單,,●,,
歐冠盃,2014-09-17,多蒙特,2-0,阿仙奴,1-0,輸[+0.5],小[2.5/3],雙,,●,,
英超,2014-09-13,阿仙奴,2-2,曼城,0-1,走[0],大[2.5/3],雙,,,●,
英超,2014-08-31,李斯特城,1-1,阿仙奴,1-1,輸[-0.5/1],小[2.5/3],雙,,●,,
歐冠盃,2014-08-28,阿仙奴,1-0,比錫達斯,1-0,輸[-1/1.5],小[2.5],單,●,,,
英超,2014-08-24,愛華頓,2-2,阿仙奴,2-0,走[0],大[2.5],雙,,,●,
歐冠盃,2014-08-20,比錫達斯,0-0,阿仙奴,0-0,輸[-0.5],小[2.5],雙,●,,,
英超,2014-08-17,阿仙奴,2-1,水晶宮,1-1,輸[-1.5],大[2.5/3],單,,●,,
英社區盾,2014-08-10,阿仙奴,3-0,曼城,2-0,贏[+0/0.5],大[2.5/3],單,,●,,
酋長盃,2014-08-03,阿仙奴,0-1,摩納哥,0-1,輸[-0.5/1],小[2.5/3],單,●,,,
酋長盃,2014-08-02,阿仙奴,5-1,賓菲加,4-0,贏[-0.5],大[2.5/3],雙,,,●,
友誼賽,2014-07-27,紐約紅牛,1-0,阿仙奴,1-0,輸[-1/1.5],小[3/3.5],單,●,,,
友誼賽,2014-07-19,波利鹹,0-2,阿仙奴,0-0,輸[-2/2.5],小[4],雙,,●,,
勝 平 負,,,,,,,,,,,,
英超,2016-03-19,愛華頓,0-2,阿仙奴,0-2,贏[0],小[2.5],雙,,●,,
歐聯,2016-03-17,巴塞隆拿,3-1,阿仙奴,1-0,走[+2],大[3.5/4],雙,,,●,
英足總盃,2016-03-13,阿仙奴,1-2,屈福特,0-0,輸[-1/1.5],走[3],單,,●,,
英足總盃,2016-03-09,侯城,0-4,阿仙奴,0-1,贏[-0.5],大[2/2.5],雙,,,●,
英超,2016-03-05,熱刺,2-2,阿仙奴,0-1,贏[+0/0.5],大[2.5],雙,,,●,
英超,2016-03-03,阿仙奴,1-2,史雲斯,1-1,輸[-1.5],大[2.5/3],單,,●,,
英超,2016-02-28,曼聯,3-2,阿仙奴,2-1,輸[-0/0.5],大[2.5],單,,,●,
歐冠盃,2016-02-24,阿仙奴,0-2,巴塞隆拿,0-0,輸[+0.5],小[2.5/3],雙,,●,,
英足總盃,2016-02-20,阿仙奴,0-0,侯城,0-0,輸[-1/1.5],小[3],雙,●,,,
英超,2016-02-14,阿仙奴,2-1,李斯特城,0-1,走[-1],走[3],單,,●,,
