0,1,2,3,4,5,6,7,8,9,10,11,12
英冠,2015-04-08,查爾頓,1-1,富咸,1-1,走[0],小[2.5],雙,,●,,
英冠,2015-04-03,富咸,1-4,賓福特,0-1,輸[+0/0.5],大[2.5],單,,,●,
英冠,2015-03-21,哈德斯菲爾德,0-2,富咸,0-1,贏[+0/0.5],小[2.5],雙,,●,,
英冠,2015-03-19,富咸,0-3,列斯聯,0-1,輸[-0.5],大[2.5],單,,●,,
英冠,2015-03-14,錫周三,1-1,富咸,0-0,贏[+0.5],小[2/2.5],雙,,●,,
英冠,2015-03-07,富咸,1-5,般尼茅夫,0-2,輸[+0.5],大[2.5/3],雙,,,●,
英冠,2015-03-04,屈福特,1-0,富咸,1-0,輸[+0.5/1],小[3],單,●,,,
英冠,2015-02-28,富咸,2-0,打比郡,2-0,贏[+0.5],小[2.5],雙,,●,,
英冠,2015-02-25,狼隊,3-0,富咸,3-0,輸[+0.5],大[2.5],單,,●,,
英冠,2015-02-21,米禾爾,0-0,富咸,0-0,走[0],小[2.5],雙,●,,,
英冠,2015-02-14,富咸,1-2,葉士域治,0-2,輸[+0/0.5],大[2.5],單,,●,,
英冠,2015-02-11,保頓,3-1,富咸,1-1,輸[+0/0.5],大[2.5],雙,,,●,
英冠,2015-02-07,富咸,1-1,伯明翰,1-1,輸[-0/0.5],小[2.5/3],雙,,●,,
英足總盃,2015-02-04,富咸,1-3,新特蘭,1-0,輸[0],大[2.5],雙,,,●,
英冠,2015-01-31,布力般流浪,2-1,富咸,1-0,輸[+0.5],大[2.5/3],單,,●,,
英足總盃,2015-01-24,新特蘭,0-0,富咸,0-0,贏[+0.5/1],小[2.5],雙,●,,,
英冠,2015-01-22,富咸,3-2,諾定咸森林,3-1,贏[-0/0.5],大[2.5],單,,,●,
英冠,2015-01-17,富咸,2-1,雷丁,0-0,贏[0],大[2.5],單,,●,,
英足總盃,2015-01-14,狼隊,2-2,富咸,0-1,贏[+0.5],大[2.5],雙,,,●,
英冠,2015-01-10,卡迪夫城,1-0,富咸,1-0,輸[+0/0.5],小[2.5/3],單,●,,,
英足總盃,2015-01-03,富咸,0-0,狼隊,0-0,走[0],小[2.5],雙,●,,,
英冠,2014-12-30,富咸,0-2,白禮頓,0-0,輸[-0/0.5],小[2.5],雙,,●,,
英冠,2014-12-26,般尼茅夫,2-0,富咸,1-0,輸[+1],小[2.5/3],雙,,●,,
英冠,2014-12-20,富咸,4-0,錫周三,2-0,贏[-0/0.5],大[2.5],雙,,,●,
英冠,2014-12-13,列斯聯,0-1,富咸,0-0,贏[0],小[2.5],單,●,,,
英冠,2014-12-06,富咸,0-5,屈福特,0-3,輸[-0/0.5],大[2.5/3],單,,,●,
英冠,2014-11-29,白禮頓,1-2,富咸,0-0,贏[+0.5],大[2.5],單,,●,,
英冠,2014-11-22,賓福特,2-1,富咸,0-0,輸[+0/0.5],大[2.5/3],單,,●,,
英冠,2014-11-08,富咸,3-1,哈德斯菲爾德,1-0,贏[-0.5],大[2.5/3],雙,,,●,
英冠,2014-11-06,富咸,2-2,黑池,1-2,輸[-1],大[2.5/3],雙,,,●,
英冠,2014-11-01,韋根,3-3,富咸,1-2,贏[+0.5],大[2.5],雙,,,●,
英聯賽盃,2014-10-29,富咸,2-5,打比郡,2-1,輸[+0.5],大[2.5],單,,,,●
英冠,2014-10-25,富咸,3-0,查爾頓,2-0,贏[-0.5/1],大[2/2.5],單,,●,,
英冠,2014-10-22,洛達咸,3-3,富咸,1-1,贏[+0/0.5],大[2.5],雙,,,●,
英冠,2014-10-18,富咸,1-0,諾域治,1-0,贏[+0/0.5],小[2.5],單,●,,,
英冠,2014-10-04,米杜士堡,2-0,富咸,0-0,輸[+0.5],小[2.5],雙,,●,,
英冠,2014-10-02,富咸,4-0,保頓,2-0,贏[-0.5],大[2.5],雙,,,●,
