0,1,2,3,4,5,6,7,8,9,10,11,12
英冠,2015-02-21,諾定咸森林,4-1,保頓,2-1,輸[+0/0.5],大[2.5],單,,,●,
英冠,2015-02-14,保頓,3-4,屈福特,2-1,輸[+0/0.5],大[2.5/3],單,,,,●
英冠,2015-02-11,保頓,3-1,富咸,1-1,贏[-0/0.5],大[2.5],雙,,,●,
英冠,2015-02-07,打比郡,4-1,保頓,2-0,輸[+1],大[2.5/3],單,,,●,
英足總盃,2015-02-05,保頓,1-2,利物浦,0-0,贏[+1/1.5],大[2.5/3],單,,●,,
英冠,2015-01-31,保頓,2-2,狼隊,2-1,贏[+0/0.5],大[2/2.5],雙,,,●,
英冠,2015-01-28,洛達咸,4-2,保頓,3-0,輸[+0/0.5],大[2/2.5],雙,,,●,
英足總盃,2015-01-25,利物浦,0-0,保頓,0-0,贏[+1.5/2],小[3],雙,●,,,
英冠,2015-01-17,錫周三,1-2,保頓,1-2,贏[+0.5],大[2/2.5],單,,●,,
英冠,2015-01-10,保頓,1-1,列斯聯,0-1,輸[-0.5],小[2/2.5],雙,,●,,
英足總盃,2015-01-03,保頓,1-0,韋根,0-0,贏[+0/0.5],小[2/2.5],單,●,,,
英冠,2014-12-28,哈德斯菲爾德,2-1,保頓,1-1,輸[+0/0.5],大[2.5],單,,●,,
英冠,2014-12-26,保頓,2-1,布力般流浪,0-1,贏[0],大[2.5],單,,●,,
英冠,2014-12-20,米禾爾,0-1,保頓,0-0,贏[+0/0.5],小[2/2.5],單,●,,,
英冠,2014-12-13,保頓,0-0,葉士域治,0-0,走[0],小[2.5],雙,●,,,
英冠,2014-12-06,雷丁,0-0,保頓,0-0,贏[+0/0.5],小[2.5/3],雙,●,,,
英冠,2014-11-29,保頓,1-0,哈德斯菲爾德,0-0,贏[0],小[2.5/3],單,●,,,
英冠,2014-11-22,黑池,1-1,保頓,0-0,輸[-0/0.5],小[2.5],雙,,●,,
英冠,2014-11-08,保頓,3-1,韋根,0-0,贏[+0/0.5],大[2.5],雙,,,●,
英冠,2014-11-05,保頓,3-0,卡迪夫城,2-0,贏[0],大[2.5],單,,●,,
英冠,2014-11-01,諾域治,2-1,保頓,1-0,走[+1],大[2.5],單,,●,,
英冠,2014-10-25,保頓,3-1,賓福特,0-0,贏[-0/0.5],大[2.5],雙,,,●,
英冠,2014-10-22,查爾頓,2-1,保頓,1-0,輸[+0/0.5],大[2/2.5],單,,●,,
英冠,2014-10-18,伯明翰,0-1,保頓,0-1,贏[+0/0.5],小[2.5],單,●,,,
英冠,2014-10-04,保頓,1-2,般尼茅夫,0-0,輸[+0.5],大[2.5],單,,●,,
英冠,2014-10-02,富咸,4-0,保頓,2-0,輸[+0.5],大[2.5],雙,,,●,
英冠,2014-09-27,保頓,0-2,打比郡,0-1,輸[+0.5],小[2.5/3],雙,,●,,
英聯賽盃,2014-09-25,車路士,2-1,保頓,1-1,贏[+2/2.5],小[3/3.5],單,,●,,
英冠,2014-09-20,狼隊,1-0,保頓,1-0,輸[+0.5/1],小[2.5],單,●,,,
英冠,2014-09-17,保頓,3-2,洛達咸,0-1,贏[-0/0.5],大[2.5],單,,,●,
英冠,2014-09-13,保頓,0-0,錫周三,0-0,輸[-0/0.5],小[2/2.5],雙,●,,,
英冠,2014-08-30,列斯聯,1-0,保頓,1-0,輸[+0/0.5],小[2/2.5],單,●,,,
英聯賽盃,2014-08-27,克魯,2-2,保頓,1-1,輸[-0.5],大[2.5/3],雙,,,●,
英冠,2014-08-23,白禮頓,2-1,保頓,1-1,輸[+0.5/1],大[2/2.5],單,,●,,
英冠,2014-08-20,保頓,1-2,米杜士堡,1-1,輸[0],大[2/2.5],單,,●,,
英冠,2014-08-16,保頓,2-2,諾定咸森林,2-2,輸[-0/0.5],大[2/2.5],雙,,,●,
英聯賽盃,2014-08-13,保頓,1-1,貝利,0-1,輸[-1],小[2.5/3],雙,,●,,
英冠,2014-08-09,屈福特,3-0,保頓,2-0,輸[+0.5],大[2.5],單,,●,,
友誼賽,2014-08-03,保頓,0-1,維迪斯,0-1,輸[0],小[2.5/3],單,●,,,
友誼賽,2014-07-31,維爾港,1-2,保頓,0-1,贏[-0.5],大[2.5/3],單,,●,,
友誼賽,2014-07-26,燦美爾,1-1,保頓,0-1,輸[-0.5],小[2.5],雙,,●,,
友誼賽,2014-07-23,羅奇代爾,0-2,保頓,0-1,贏[-0/0.5],小[2.5],雙,,●,,
友誼賽,2014-07-19,馬格斯菲特,1-1,保頓,1-0,輸[-1/1.5],小[3],雙,,●,,
友誼賽,2014-07-17,米贊比,3-2,保頓,3-2,輸[-0.5/1],大[2.5/3],單,,,●,
友誼賽,2014-07-13,韋斯查蘭特,0-1,保頓,0-1,贏[0],小[2.5/3],單,●,,,
友誼賽,2014-07-11,邦比,1-1,保頓,1-0,贏[+0/0.5],小[2.5/3],雙,,●,,
勝 平 負,,,,,,,,,,,,
英冠,2016-03-19,布里斯托城,6-0,保頓,2-0,輸[+0.5/1],大[2/2.5],雙,,,●,
英冠,2016-03-12,保頓,1-2,普雷斯頓,1-0,輸[0],大[2.5],單,,●,,
英冠,2016-03-09,保頓,2-2,葉士域治,0-1,走[0],大[2.5/3],雙,,,●,
英冠,2016-03-05,列斯聯,2-1,保頓,1-0,輸[+0/0.5],大[2],單,,●,,
英冠,2016-02-27,保頓,1-2,般尼,0-0,輸[+0.5/1],大[2.5],單,,●,,
英冠,2016-02-24,伯明翰,1-0,保頓,1-0,輸[+0.5/1],小[2/2.5],單,●,,,
英冠,2016-02-20,保頓,1-1,昆士柏流浪,0-0,走[0],小[2.5],雙,,●,,
英冠,2016-02-13,白禮頓,3-2,保頓,2-1,走[+1],大[2.5/3],單,,,●,
英冠,2016-02-06,保頓,2-1,洛達咸,1-1,贏[-0/0.5],大[2/2.5],單,,●,,
英冠,2016-02-03,狼隊,2-2,保頓,1-0,贏[+0.5/1],大[2/2.5],雙,,,●,
英足總盃,2016-01-30,保頓,1-2,列斯聯,0-2,輸[0],大[2.5],單,,●,,
英冠,2016-01-23,保頓,3-1,米爾頓凱恩斯,2-0,贏[0],大[2.5/3],雙,,,●,
英足總盃,2016-01-20,保頓,3-2,東部列治,2-2,贏[-0.5/1],大[2/2.5],單,,,●,
英冠,2016-01-16,諾定咸森林,3-0,保頓,2-0,輸[+0.5/1],大[2/2.5],單,,●,,
英冠,2016-01-13,錫周三,3-2,保頓,1-1,輸[+0.5/1],大[2.5/3],單,,,●,
英足總盃,2016-01-09,東部列治,1-1,保頓,0-0,輸[-0/0.5],小[2.5/3],雙,,●,,
英冠,2016-01-02,保頓,0-2,哈德斯菲爾德,0-0,輸[+0/0.5],小[2.5/3],雙,,●,,
英冠,2015-12-28,保頓,1-0,布力般流浪,0-0,贏[+0.5],小[2],單,●,,,
英冠,2015-12-26,洛達咸,4-0,保頓,0-0,輸[+0/0.5],大[2.5],雙,,,●,
英冠,2015-12-19,保頓,2-2,富咸,0-1,輸[-0/0.5],大[3],雙,,,●,
英冠,2015-12-16,查爾頓,2-2,保頓,2-2,走[0],大[2.5/3],雙,,,●,
英冠,2015-12-12,侯城,1-0,保頓,1-0,走[+1],小[2/2.5],單,●,,,
英冠,2015-12-05,保頓,2-3,卡迪夫城,1-1,輸[0],大[2.5],單,,,●,
英冠,2015-12-01,保頓,1-1,賓福特,0-1,走[0],小[2.5/3],雙,,●,,
英冠,2015-11-21,雷丁,2-1,保頓,2-0,走[+1],大[2.5/3],單,,●,,
英冠,2015-11-07,保頓,0-0,布里斯托城,0-0,贏[+0/0.5],小[2.5/3],雙,●,,,
英冠,2015-11-04,葉士域治,2-0,保頓,1-0,輸[+0.5],小[2.5/3],雙,,●,,
英冠,2015-11-01,普雷斯頓,0-0,保頓,0-0,贏[+0.5],小[2/2.5],雙,●,,,
英冠,2015-10-24,保頓,1-1,列斯聯,1-0,走[0],小[2.5/3],雙,,●,,
英冠,2015-10-21,保頓,0-1,伯明翰,0-1,輸[0],小[2.5/3],單,●,,,
英冠,2015-10-17,般尼,2-0,保頓,0-0,輸[+0.5/1],小[2/2.5],雙,,●,,
英冠,2015-10-03,昆士柏流浪,4-3,保頓,2-2,輸[+0/0.5],大[2.5/3],單,,,,●
英冠,2015-09-26,保頓,2-2,白禮頓,1-2,贏[+0/0.5],大[2.5/3],雙,,,●,
英冠,2015-09-19,哈德斯菲爾德,4-1,保頓,1-1,輸[+0/0.5],大[2.5/3],單,,,●,
英冠,2015-09-16,保頓,0-0,錫周三,0-0,輸[-0/0.5],小[2/2.5],雙,●,,,
英冠,2015-09-12,保頓,2-1,狼隊,2-0,贏[0],大[2/2.5],單,,●,,
英冠,2015-08-29,布力般流浪,0-0,保頓,0-0,贏[+0.5],小[2.5/3],雙,●,,,
