0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2014-12-21,紐卡素,0-1,新特蘭,0-0,贏[+0/0.5],小[2.5],單,●,,,
英超,2014-12-13,新特蘭,1-1,韋斯咸,1-1,走[0],小[2.5],雙,,●,,
英超,2014-12-06,利物浦,0-0,新特蘭,0-0,贏[+1/1.5],小[2.5/3],雙,●,,,
英超,2014-12-04,新特蘭,1-4,曼城,1-2,輸[+1/1.5],大[2.5/3],單,,,●,
英超,2014-11-30,新特蘭,0-0,車路士,0-0,贏[+1.5],小[2.5],雙,●,,,
英超,2014-11-22,李斯特城,0-0,新特蘭,0-0,贏[+0.5],小[2.5],雙,●,,,
英超,2014-11-09,新特蘭,1-1,愛華頓,0-0,贏[+0.5],小[2.5],雙,,●,,
英超,2014-11-04,水晶宮,1-3,新特蘭,0-1,贏[+0.5],大[2.5],雙,,,●,
英超,2014-10-25,新特蘭,0-2,阿仙奴,0-1,輸[+0.5/1],小[2.5],雙,,●,,
英超,2014-10-18,修咸頓,8-0,新特蘭,3-0,輸[+1],大[2.5],雙,,,,●
英超,2014-10-04,新特蘭,3-1,史篤城,2-1,贏[0],大[2/2.5],雙,,,●,
英超,2014-09-27,新特蘭,0-0,史雲斯,0-0,走[0],小[2.5],雙,●,,,
英聯賽盃,2014-09-24,新特蘭,1-2,史篤城,1-1,輸[-0/0.5],大[2/2.5],單,,●,,
英超,2014-09-20,般尼,0-0,新特蘭,0-0,贏[+0/0.5],小[2/2.5],雙,●,,,
英超,2014-09-13,新特蘭,2-2,熱刺,1-1,贏[+0.5],大[2.5],雙,,,●,
英超,2014-08-30,昆士柏流浪,1-0,新特蘭,1-0,輸[+0/0.5],小[2/2.5],單,●,,,
英聯賽盃,2014-08-28,伯明翰,0-3,新特蘭,0-0,贏[-0.5],大[2.5],單,,●,,
英超,2014-08-24,新特蘭,1-1,曼聯,1-1,贏[+0.5/1],小[2.5],雙,,●,,
英超,2014-08-16,西布朗,2-2,新特蘭,1-1,贏[+0.5],大[2/2.5],雙,,,●,
友誼賽,2014-08-03,塞圖巴爾,0-0,新特蘭,0-0,輸[-0/0.5],小[2.5],雙,●,,,
友誼賽,2014-07-31,國民隊,1-0,新特蘭,0-0,輸[0],小[2.5],單,●,,,
友誼賽,2014-07-30,維爾瓦,0-1,新特蘭,0-0,贏[-0.5],小[2.5/3],單,●,,,
友誼賽,2014-07-24,哈特爾浦,0-3,新特蘭,0-0,贏[-0.5/1],大[2.5/3],單,,●,,
友誼賽,2014-07-23,卡素爾,0-1,新特蘭,0-0,走[-1],小[2.5/3],單,●,,,
友誼賽,2014-07-19,達寧頓,1-5,新特蘭,0-2,-,大[2.5],雙,,,●,
勝 平 負,,,,,,,,,,,,
英超,2016-03-20,紐卡素,1-1,新特蘭,0-1,贏[+0/0.5],小[2/2.5],雙,,●,,
