0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2014-03-22,卡迪夫城,3-6,利物浦,2-2,贏[-1.5],大[3],單,,,,●
英超,2014-03-16,曼聯,0-3,利物浦,0-1,贏[+0/0.5],大[2.5/3],單,,●,,
英超,2014-03-02,修咸頓,0-3,利物浦,0-1,贏[-0.5],大[2.5/3],單,,●,,
英超,2014-02-23,利物浦,4-3,史雲斯,3-2,輸[-1.5/2],大[3/3.5],單,,,,●
英足總盃,2014-02-17,阿仙奴,2-1,利物浦,1-0,輸[0],大[2.5/3],單,,●,,
英超,2014-02-13,富咸,2-3,利物浦,1-1,輸[-1/1.5],大[3],單,,,●,
英超,2014-02-08,利物浦,5-1,阿仙奴,4-0,贏[-0/0.5],大[3],雙,,,●,
英超,2014-02-02,西布朗,1-1,利物浦,0-1,輸[-1],小[3],雙,,●,,
英超,2014-01-29,利物浦,4-0,愛華頓,3-0,贏[-0.5/1],大[3],雙,,,●,
英足總盃,2014-01-25,般尼茅夫,0-2,利物浦,0-1,贏[-1.5/2],小[3/3.5],雙,,●,,
英超,2014-01-19,利物浦,2-2,阿士東維拉,1-2,輸[-2],大[3.5],雙,,,●,
英超,2014-01-13,史篤城,3-5,利物浦,2-2,贏[-1/1.5],大[2.5/3],雙,,,,●
英足總盃,2014-01-05,利物浦,2-0,奧咸,0-0,輸[-2/2.5],小[3.5],雙,,●,,
英超,2014-01-01,利物浦,2-0,侯城,1-0,贏[-1.5],小[3],雙,,●,,
英超,2013-12-30,車路士,2-1,利物浦,2-1,輸[+0/0.5],大[2.5/3],單,,●,,
英超,2013-12-27,曼城,2-1,利物浦,2-1,輸[+0.5/1],小[3/3.5],單,,●,,
英超,2013-12-21,利物浦,3-1,卡迪夫城,3-0,走[-2],大[3/3.5],雙,,,●,
英超,2013-12-16,熱刺,0-5,利物浦,0-2,贏[+0/0.5],大[2.5/3],單,,,●,
英超,2013-12-07,利物浦,4-1,韋斯咸,1-0,贏[-1.5],大[3],單,,,●,
英超,2013-12-05,利物浦,5-1,諾域治,3-0,贏[-1.5/2],大[3/3.5],雙,,,●,
英超,2013-12-01,侯城,3-1,利物浦,1-1,輸[-1],大[2.5],雙,,,●,
英超,2013-11-23,愛華頓,3-3,利物浦,1-2,輸[-0/0.5],大[2.5/3],雙,,,●,
英超,2013-11-09,利物浦,4-0,富咸,3-0,贏[-2],大[3/3.5],雙,,,●,
英超,2013-11-03,阿仙奴,2-0,利物浦,1-0,輸[+0/0.5],小[2.5/3],雙,,●,,
英超,2013-10-26,利物浦,4-1,西布朗,2-0,贏[-1/1.5],大[3],單,,,●,
英超,2013-10-19,紐卡素,2-2,利物浦,1-1,輸[-0.5/1],大[2.5/3],雙,,,●,
英超,2013-10-05,利物浦,3-1,水晶宮,3-0,走[-2],大[3],雙,,,●,
英超,2013-09-29,新特蘭,1-3,利物浦,0-2,贏[-0.5/1],大[2.5],雙,,,●,
英聯賽盃,2013-09-26,曼聯,1-0,利物浦,0-0,輸[+0.5],小[2.5],單,●,,,
英超,2013-09-21,利物浦,0-1,修咸頓,0-0,輸[-0.5/1],小[2.5],單,●,,,
英超,2013-09-17,史雲斯,2-2,利物浦,1-2,輸[-0/0.5],大[2.5],雙,,,●,
英超,2013-09-01,利物浦,1-0,曼聯,1-0,贏[-0/0.5],小[2.5],單,●,,,
英聯賽盃,2013-08-28,利物浦,2-2,諾士郡,2-0,輸[-2.5],大[3.5],雙,,,●,
英超,2013-08-25,阿士東維拉,0-1,利物浦,0-1,贏[-0.5],小[2.5/3],單,●,,,
英超,2013-08-17,利物浦,1-0,史篤城,1-0,輸[-1/1.5],小[2.5/3],單,●,,,
友誼賽,2013-08-11,些路迪,1-0,利物浦,1-0,輸[-1],小[2.5/3],單,●,,,
友誼賽,2013-08-08,華拿倫加,1-4,利物浦,1-2,贏[-1/1.5],大[3],單,,,●,
友誼賽,2013-08-03,利物浦,2-0,奧林比亞高斯,1-0,贏[-1.5],小[3.5],雙,,●,,
友誼賽,2013-07-28,泰國,0-3,利物浦,0-1,贏[-2/2.5],小[4/4.5],單,,●,,
友誼賽,2013-07-24,墨爾本勝利,0-2,利物浦,0-1,走[-2],小[3.5/4],雙,,●,,
友誼賽,2013-07-20,印尼明星隊,0-2,利物浦,0-1,輸[-3/3.5],小[4.5],雙,,●,,
友誼賽,2013-07-13,普雷斯頓,0-4,利物浦,0-2,贏[-1/1.5],大[3],雙,,,●,
勝 平 負,,,,,,,,,,,,
英超,2015-05-24,史篤城,6-1,利物浦,5-0,輸[-0/0.5],大[2.5/3],單,,,,●
英超,2015-05-17,利物浦,1-3,水晶宮,1-1,輸[-1/1.5],大[2.5/3],雙,,,●,
英超,2015-05-10,車路士,1-1,利物浦,1-1,贏[+0/0.5],小[2.5],雙,,●,,
英超,2015-05-02,利物浦,2-1,昆士柏流浪,1-0,輸[-1.5],走[3],單,,●,,
英超,2015-04-29,侯城,1-0,利物浦,1-0,輸[-0.5],小[2/2.5],單,●,,,
英超,2015-04-25,西布朗,0-0,利物浦,0-0,輸[-0.5],小[2.5],雙,●,,,
英足總盃,2015-04-19,阿士東維拉,2-1,利物浦,1-1,輸[-1],大[2.5],單,,●,,
英超,2015-04-14,利物浦,2-0,紐卡素,1-0,贏[-1.5],小[2.5/3],雙,,●,,
英足總盃,2015-04-09,布力般流浪,0-1,利物浦,0-0,贏[-0.5/1],小[2.5],單,●,,,
英超,2015-04-04,阿仙奴,4-1,利物浦,3-0,輸[+0.5/1],大[2.5],單,,,●,
英超,2015-03-22,利物浦,1-2,曼聯,0-1,輸[-0/0.5],大[2.5],單,,●,,
英超,2015-03-17,史雲斯,0-1,利物浦,0-0,贏[-0.5],小[2.5],單,●,,,
英足總盃,2015-03-09,利物浦,0-0,布力般流浪,0-0,輸[-1.5],小[2.5/3],雙,●,,,
英超,2015-03-05,利物浦,2-0,般尼,1-0,贏[-1.5],小[2.5/3],雙,,●,,
英超,2015-03-01,利物浦,2-1,曼城,1-1,贏[+0/0.5],大[2.5/3],單,,●,,
歐霸盃,2015-02-27,比錫達斯,1-0,利物浦,0-0,輸[-0/0.5],小[2.5],單,●,,,
英超,2015-02-23,修咸頓,0-2,利物浦,0-1,贏[0],小[2/2.5],雙,,●,,
歐霸盃,2015-02-20,利物浦,1-0,比錫達斯,0-0,走[-1],小[2/2.5],單,●,,,
英足總盃,2015-02-15,水晶宮,1-2,利物浦,1-0,贏[-0.5],大[2.5],單,,●,,
英超,2015-02-11,利物浦,3-2,熱刺,1-1,贏[-0.5],大[2.5/3],單,,,●,
英超,2015-02-08,愛華頓,0-0,利物浦,0-0,輸[-0/0.5],小[2.5],雙,●,,,
英足總盃,2015-02-05,保頓,1-2,利物浦,0-0,輸[-1/1.5],大[2.5/3],單,,●,,
英超,2015-01-31,利物浦,2-0,韋斯咸,0-0,贏[-1],小[2.5/3],雙,,●,,
英聯賽盃,2015-01-28,車路士,0-0,利物浦,0-0,贏[+1],小[2.5/3],雙,●,,,
英足總盃,2015-01-25,利物浦,0-0,保頓,0-0,輸[-1.5/2],小[3],雙,●,,,
英聯賽盃,2015-01-21,利物浦,1-1,車路士,0-1,贏[+0/0.5],小[2.5],雙,,●,,
英超,2015-01-17,阿士東維拉,0-2,利物浦,0-1,贏[-0.5],小[2/2.5],雙,,●,,
英超,2015-01-10,新特蘭,0-1,利物浦,0-1,贏[-0/0.5],小[2.5],單,●,,,
英足總盃,2015-01-06,AFC溫布頓,1-2,利物浦,1-1,輸[-1.5/2],小[3/3.5],單,,●,,
英超,2015-01-01,利物浦,2-2,李斯特城,2-0,輸[-1/1.5],大[3],雙,,,●,
英超,2014-12-30,利物浦,4-1,史雲斯,1-0,贏[-0.5/1],大[2.5],單,,,●,
英超,2014-12-26,般尼,0-1,利物浦,0-0,贏[-0.5/1],小[2.5],單,●,,,
英超,2014-12-22,利物浦,2-2,阿仙奴,1-1,走[0],大[2.5/3],雙,,,●,
英聯賽盃,2014-12-18,般尼茅夫,1-3,利物浦,0-2,贏[-0.5],大[2.5/3],雙,,,●,
英超,2014-12-14,曼聯,3-0,利物浦,2-0,輸[+0.5],大[2.5/3],單,,●,,
歐冠盃,2014-12-10,利物浦,1-1,巴素利,0-1,輸[-0.5/1],小[2.5/3],雙,,●,,
英超,2014-12-06,利物浦,0-0,新特蘭,0-0,輸[-1/1.5],小[2.5/3],雙,●,,,
英超,2014-12-03,李斯特城,1-3,利物浦,1-1,贏[-0.5],大[2.5],雙,,,●,
英超,2014-11-29,利物浦,1-0,史篤城,0-0,贏[-0.5/1],小[2.5],單,●,,,
歐冠盃,2014-11-27,盧多格德斯,2-2,利物浦,1-2,輸[-0.5],大[2.5],雙,,,●,
英超,2014-11-23,水晶宮,3-1,利物浦,1-1,輸[-0.5],大[2.5],雙,,,●,
英超,2014-11-08,利物浦,1-2,車路士,1-1,輸[+0/0.5],大[2.5],單,,●,,
歐冠盃,2014-11-05,皇家馬德里,1-0,利物浦,1-0,贏[+2],小[3.5],單,●,,,
英超,2014-11-01,紐卡素,1-0,利物浦,0-0,輸[-0/0.5],小[2.5/3],單,●,,,
英聯賽盃,2014-10-29,利物浦,2-1,史雲斯,0-0,贏[-0.5/1],大[2.5/3],單,,●,,
英超,2014-10-25,利物浦,0-0,侯城,0-0,輸[-1/1.5],小[3],雙,●,,,
歐冠盃,2014-10-23,利物浦,0-3,皇家馬德里,0-3,輸[+0.5/1],走[3],單,,●,,
英超,2014-10-19,昆士柏流浪,2-3,利物浦,0-0,走[-1],大[2.5/3],單,,,●,
英超,2014-10-04,利物浦,2-1,西布朗,1-0,輸[-1/1.5],走[3],單,,●,,
歐冠盃,2014-10-02,巴素利,1-0,利物浦,0-0,輸[-0.5],小[2.5/3],單,●,,,
英超,2014-09-27,利物浦,1-1,愛華頓,0-0,輸[-0.5],小[3],雙,,●,,
英聯賽盃,2014-09-24,利物浦,1-1,米杜士堡,1-0,輸[-1],小[3],雙,,●,,
英超,2014-09-21,韋斯咸,3-1,利物浦,2-1,輸[-0.5/1],大[2.5/3],雙,,,●,
歐冠盃,2014-09-17,利物浦,2-1,盧多格德斯,0-0,輸[-2],走[3],單,,●,,
英超,2014-09-14,利物浦,0-1,阿士東維拉,0-1,輸[-1.5],小[3],單,●,,,
英超,2014-08-31,熱刺,0-3,利物浦,0-1,贏[0],大[2.5/3],單,,●,,
英超,2014-08-26,曼城,3-1,利物浦,1-0,輸[+0.5],大[2.5/3],雙,,,●,
英超,2014-08-17,利物浦,2-1,修咸頓,1-0,輸[-1/1.5],大[2.5/3],單,,●,,
友誼賽,2014-08-10,利物浦,4-0,多蒙特,2-0,贏[-0/0.5],大[2.5/3],雙,,,●,
國際冠軍盃,2014-08-05,曼聯,3-1,利物浦,0-1,輸[+0/0.5],大[2.5/3],雙,,,●,
國際冠軍盃,2014-08-03,利物浦,2-0,AC米蘭,1-0,贏[-0.5/1],小[2.5/3],雙,,●,,
國際冠軍盃,2014-07-31,曼城,2-2,利物浦,0-0,贏[+0.5],大[3],雙,,,●,
國際冠軍盃,2014-07-28,利物浦,1-0,奧林比亞高斯,1-0,贏[-0.5/1],小[2.5/3],單,●,,,
友誼賽,2014-07-24,利物浦,0-1,羅馬,0-0,輸[0],小[2.5],單,●,,,
友誼賽,2014-07-19,普雷斯頓,1-2,利物浦,1-0,走[-1],走[3],單,,●,,
友誼賽,2014-07-17,邦比,2-1,利物浦,1-0,輸[-0.5/1],走[3],單,,●,,
友誼賽,2014-05-15,沙姆洛克流浪,0-4,利物浦,0-1,贏[-0.5/1],大[3],雙,,,●,
勝 平 負,,,,,,,,,,,,
英超,2016-03-20,修咸頓,3-2,利物浦,0-2,輸[0],大[2],單,,,●,
歐霸盃,2016-03-18,曼聯,1-1,利物浦,1-1,走[0],小[2.5],雙,,●,,
歐霸盃,2016-03-11,利物浦,2-0,曼聯,1-0,贏[-0.5],小[2.5],雙,,●,,
英超,2016-03-06,水晶宮,1-2,利物浦,0-0,贏[-0.5],大[2.5],單,,●,,
英超,2016-03-03,利物浦,3-0,曼城,2-0,贏[0],大[2.5/3],單,,●,,
英聯賽盃,2016-02-29,利物浦,1-1,曼城,0-0,贏[+0/0.5],小[2/2.5],雙,,●,,
歐霸盃,2016-02-26,利物浦,1-0,奧格斯堡,1-0,輸[-1/1.5],小[2.5],單,●,,,
歐霸盃,2016-02-19,奧格斯堡,0-0,利物浦,0-0,輸[-0.5],小[2.5],雙,●,,,
英超,2016-02-14,阿士東維拉,0-6,利物浦,0-2,贏[-0.5/1],大[2.5],雙,,,●,
英足總盃,2016-02-10,韋斯咸,1-1,利物浦,1-0,走[0],小[2.5/3],雙,,●,,
英超,2016-02-06,利物浦,2-2,新特蘭,0-0,輸[-1/1.5],大[2.5],雙,,,●,
英超,2016-02-03,李斯特城,2-0,利物浦,0-0,輸[0],小[2.5],雙,,●,,
英足總盃,2016-01-31,利物浦,0-0,韋斯咸,0-0,輸[-0/0.5],小[2.5/3],雙,●,,,
英聯賽盃,2016-01-27,利物浦,0-1,史篤城,0-1,輸[-0.5/1],小[2/2.5],單,●,,,
英超,2016-01-23,諾域治,4-5,利物浦,2-1,贏[-0.5],大[2/2.5],單,,,,●
英足總盃,2016-01-21,利物浦,3-0,埃克塞特,1-0,贏[-2],走[3],單,,●,,
英超,2016-01-17,利物浦,0-1,曼聯,0-0,輸[0],小[2/2.5],單,●,,,
英超,2016-01-14,利物浦,3-3,阿仙奴,2-2,走[0],大[2.5],雙,,,●,
英足總盃,2016-01-09,埃克塞特,2-2,利物浦,2-1,輸[-0.5/1],大[2/2.5],雙,,,●,
英聯賽盃,2016-01-06,史篤城,0-1,利物浦,0-1,贏[-0/0.5],小[2/2.5],單,●,,,
英超,2016-01-02,韋斯咸,2-0,利物浦,1-0,輸[-0.5],小[2/2.5],雙,,●,,
英超,2015-12-31,新特蘭,0-1,利物浦,0-0,贏[-0.5/1],小[2/2.5],單,●,,,
英超,2015-12-26,利物浦,1-0,李斯特城,0-0,贏[-0.5],小[2.5/3],單,●,,,
