0,1,2,3,4,5,6,7,8,9,10,11,12
英冠,2014-09-27,黑池,1-3,諾域治,0-0,贏[-0.5/1],大[2.5],雙,,,●,
英聯賽盃,2014-09-24,梳士貝利,1-0,諾域治,0-0,輸[-0.5/1],小[2.5/3],單,●,,,
英冠,2014-09-20,諾域治,2-2,伯明翰,0-2,輸[-1],大[2.5],雙,,,●,
英冠,2014-09-17,賓福特,0-3,諾域治,0-0,贏[-0/0.5],大[2/2.5],單,,●,,
英冠,2014-09-13,卡迪夫城,2-4,諾域治,2-0,贏[-0/0.5],大[2/2.5],雙,,,●,
英冠,2014-08-30,諾域治,1-1,般尼茅夫,1-1,輸[-0/0.5],小[2.5],雙,,●,,
英聯賽盃,2014-08-27,諾域治,3-1,卡維尼,1-0,贏[-1],大[2.5/3],雙,,,●,
英冠,2014-08-23,葉士域治,0-1,諾域治,0-1,贏[0],小[2/2.5],單,●,,,
英冠,2014-08-20,諾域治,3-1,布力般流浪,1-1,贏[-0.5],大[2.5],雙,,,●,
英冠,2014-08-16,諾域治,3-0,屈福特,1-0,贏[-0/0.5],大[2.5/3],單,,●,,
英冠,2014-08-10,狼隊,1-0,諾域治,0-0,輸[+0/0.5],小[2/2.5],單,●,,,
友誼賽,2014-08-02,諾域治,2-2,切爾達,2-2,輸[-0/0.5],大[2.5],雙,,,●,
友誼賽,2014-07-29,諾域治,5-1,奈斯,4-1,贏[-0/0.5],大[2/2.5],雙,,,●,
友誼賽,2014-07-16,巴寧治,1-6,諾域治,0-2,贏[-1/1.5],大[2.5/3],單,,,,●
勝 平 負,,,,,,,,,,,,
英超,2016-03-19,西布朗,0-1,諾域治,0-0,贏[+1],小[2],單,●,,,
英超,2016-03-12,諾域治,0-0,曼城,0-0,贏[+1],小[2.5/3],雙,●,,,
英超,2016-03-05,史雲斯,1-0,諾域治,0-0,輸[+0/0.5],小[2/2.5],單,●,,,
英超,2016-03-02,諾域治,1-2,車路士,0-2,輸[+0.5/1],大[2.5/3],單,,●,,
英超,2016-02-27,李斯特城,1-0,諾域治,0-0,走[+1],小[2.5],單,●,,,
英超,2016-02-13,諾域治,2-2,韋斯咸,0-0,輸[-0/0.5],大[2.5],雙,,,●,
英超,2016-02-06,阿士東維拉,2-0,諾域治,1-0,輸[0],小[2/2.5],雙,,●,,
英超,2016-02-03,諾域治,0-3,熱刺,0-2,輸[+0.5/1],大[2.5],單,,●,,
英超,2016-01-23,諾域治,4-5,利物浦,2-1,輸[+0.5],大[2/2.5],單,,,,●
英超,2016-01-16,般尼茅夫,3-0,諾域治,1-0,輸[+0.5],大[2.5],單,,●,,
英超,2016-01-14,史篤城,3-1,諾域治,0-0,輸[+0.5],大[2.5],雙,,,●,
英足總盃,2016-01-09,諾域治,0-3,曼城,0-2,輸[+0.5],走[3],單,,●,,
英超,2016-01-02,諾域治,1-0,修咸頓,0-0,贏[0],小[2/2.5],單,●,,,
英超,2015-12-28,諾域治,2-0,阿士東維拉,1-0,贏[-0.5],小[2/2.5],雙,,●,,
英超,2015-12-26,熱刺,3-0,諾域治,2-0,輸[+1/1.5],大[2.5],單,,●,,
英超,2015-12-19,曼聯,1-2,諾域治,0-1,贏[+1/1.5],大[2.5],單,,●,,
英超,2015-12-12,諾域治,1-1,愛華頓,0-1,走[0],小[2.5],雙,,●,,
英超,2015-12-05,屈福特,2-0,諾域治,1-0,輸[+0/0.5],小[2/2.5],雙,,●,,
英超,2015-11-30,諾域治,1-1,阿仙奴,1-1,贏[+1],小[2.5/3],雙,,●,,
英超,2015-11-21,車路士,1-0,諾域治,0-0,贏[+1/1.5],小[2.5/3],單,●,,,
英超,2015-11-07,諾域治,1-0,史雲斯,0-0,贏[0],小[2.5/3],單,●,,,
英超,2015-10-31,曼城,2-1,諾域治,0-0,贏[+1.5/2],小[3.5],單,,●,,
英聯賽盃,2015-10-28,愛華頓,1-1,諾域治,0-0,贏[+0.5/1],小[3/3.5],雙,,●,,
英超,2015-10-24,諾域治,0-1,西布朗,0-0,輸[-0.5],小[2/2.5],單,●,,,
英超,2015-10-18,紐卡素,6-2,諾域治,3-2,輸[+0/0.5],大[2.5/3],雙,,,,●
英超,2015-10-03,諾域治,1-2,李斯特城,0-1,輸[-0/0.5],大[2.5],單,,●,,
英超,2015-09-26,韋斯咸,2-2,諾域治,1-1,贏[+0/0.5],大[2/2.5],雙,,,●,
英聯賽盃,2015-09-24,諾域治,3-0,西布朗,0-0,贏[-0/0.5],大[2/2.5],單,,●,,
英超,2015-09-20,利物浦,1-1,諾域治,0-0,贏[+1],小[2.5],雙,,●,,
英超,2015-09-12,諾域治,3-1,般尼茅夫,1-0,贏[-0/0.5],大[2.5/3],雙,,,●,
英超,2015-08-30,修咸頓,3-0,諾域治,1-0,輸[+0.5],大[2.5],單,,●,,
英聯賽盃,2015-08-26,洛達咸,1-2,諾域治,0-1,贏[-0/0.5],大[2.5/3],單,,●,,
英超,2015-08-22,諾域治,1-1,史篤城,1-1,輸[-0/0.5],小[2.5],雙,,●,,
英超,2015-08-15,新特蘭,1-3,諾域治,0-2,贏[0],大[2.5],雙,,,●,
英超,2015-08-08,諾域治,1-3,水晶宮,0-1,輸[-0/0.5],大[2/2.5],雙,,,●,
友誼賽,2015-08-01,諾域治,2-1,賓福特,1-1,贏[-0.5],大[2.5/3],單,,●,,
友誼賽,2015-07-29,諾域治,0-1,韋斯咸,0-0,輸[-0.5],小[2.5],單,●,,,
友誼賽,2015-07-25,奧格斯堡,1-2,諾域治,0-0,贏[+0/0.5],大[2.5/3],單,,●,,
友誼賽,2015-07-21,諾域治,0-1,海法馬卡比,0-1,輸[-0/0.5],小[2.5],單,●,,,
友誼賽,2015-07-18,劍橋聯,1-3,諾域治,1-0,-,大[2.5],雙,,,●,
友誼賽,2015-07-15,海特茲,0-10,諾域治,0-2,贏[-3.5],大[2.5],雙,,,,●
勝 平 負,,,,,,,,,,,,
