0,1,2,3,4,5,6,7,8,9,10,11,12
歐冠盃,2013-12-11,曼聯,1-0,薩克達,0-0,贏[-0.5],小[2.5],單,●,,,
英超,2013-12-07,曼聯,0-1,紐卡素,0-0,輸[-1],小[2.5/3],單,●,,,
英超,2013-12-05,曼聯,0-1,愛華頓,0-0,輸[-0.5/1],小[2.5/3],單,●,,,
英超,2013-12-01,熱刺,2-2,曼聯,1-1,走[0],大[2.5],雙,,,●,
歐冠盃,2013-11-28,利華古遜,0-5,曼聯,0-2,贏[+0/0.5],大[2.5],單,,,●,
英超,2013-11-25,卡迪夫城,2-2,曼聯,1-2,輸[-0.5/1],大[2.5],雙,,,●,
英超,2013-11-11,曼聯,1-0,阿仙奴,1-0,贏[-0/0.5],小[2.5/3],單,●,,,
歐冠盃,2013-11-06,皇家蘇斯達,0-0,曼聯,0-0,走[0],小[2.5],雙,●,,,
英超,2013-11-02,富咸,1-3,曼聯,0-3,贏[-1],大[2.5],雙,,,●,
英聯賽盃,2013-10-30,曼聯,4-0,諾域治,1-0,贏[-1/1.5],大[3],雙,,,●,
英超,2013-10-26,曼聯,3-2,史篤城,1-2,輸[-1.5],大[2.5/3],單,,,●,
歐冠盃,2013-10-24,曼聯,1-0,皇家蘇斯達,1-0,走[-1],小[2.5/3],單,●,,,
英超,2013-10-19,曼聯,1-1,修咸頓,1-0,輸[-1],小[2.5/3],雙,,●,,
英超,2013-10-06,新特蘭,1-2,曼聯,1-0,走[-1],大[2.5],單,,●,,
歐冠盃,2013-10-03,薩克達,1-1,曼聯,0-1,贏[+0/0.5],小[2.5],雙,,●,,
英超,2013-09-28,曼聯,1-2,西布朗,0-0,輸[-1.5],走[3],單,,●,,
英聯賽盃,2013-09-26,曼聯,1-0,利物浦,0-0,贏[-0.5],小[2.5],單,●,,,
英超,2013-09-22,曼城,4-1,曼聯,2-0,輸[+0/0.5],大[2.5],單,,,●,
歐冠盃,2013-09-18,曼聯,4-2,利華古遜,1-0,贏[-0.5],大[2.5/3],雙,,,●,
英超,2013-09-14,曼聯,2-0,水晶宮,1-0,走[-2],小[3/3.5],雙,,●,,
英超,2013-09-01,利物浦,1-0,曼聯,1-0,輸[+0/0.5],小[2.5],單,●,,,
英超,2013-08-27,曼聯,0-0,車路士,0-0,輸[-0/0.5],小[2.5/3],雙,●,,,
英超,2013-08-18,史雲斯,1-4,曼聯,0-2,贏[-0.5],大[2.5/3],單,,,●,
英社區盾,2013-08-11,曼聯,2-0,韋根,1-0,贏[-1/1.5],小[3],雙,,●,,
友誼賽,2013-08-10,曼聯,1-3,西維爾,0-2,輸[-1/1.5],大[3.5],雙,,,●,
友誼賽,2013-08-07,AIK蘇納,1-1,曼聯,0-0,輸[-1.5],小[3.5],雙,,●,,
友誼賽,2013-07-29,傑志,2-5,曼聯,0-3,贏[-2.5/3],大[3.5/4],單,,,,●
友誼賽,2013-07-26,大阪櫻花,2-2,曼聯,1-0,輸[-1.5],大[3.5/4],雙,,,●,
友誼賽,2013-07-23,橫濱水手,3-2,曼聯,1-2,輸[-1.5],大[3.5/4],單,,,●,
