0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
Arsenal,Stoke,Newcastle,H,Liverpool,D,QPR,H,West Ham,A,Southampton,H,Crystal Palace,D,Chelsea,A,Everton,A,West Brom,H,Man United,D,16446.0,1,4,1,2,2,0,0,0,2,2,0,3,1,0,1,2,1,1,4,1,0,0,1,2,3,3,0,0,0,2,0,2,1,0,0,0,1,1,2,0,0,0,1,0,2,3,0,0,0,0,0,1,2,3,0,0,1,2,0,0,2,0,0,1,1,1,0,0,0,0,H
Aston Villa,Liverpool,Man United,D,Swansea,H,Sunderland,D,Crystal Palace,D,Leicester,H,Arsenal,D,Burnley,A,Swansea,H,Leicester,D,Sunderland,A,16452.0,1,1,1,1,1,1,0,0,1,0,1,4,0,0,1,0,0,1,4,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2,2,0,3,1,0,0,0,1,0,1,0,0,1,4,1,1,0,0,0,1,2,2,2,2,0,0,0,0,1,1,4,1,0,A
Burnley,Crystal Palace,Tottenham,H,Liverpool,A,Man City,D,Newcastle,D,QPR,H,Man City,H,Southampton,A,QPR,D,Aston Villa,D,Tottenham,H,16452.0,0,2,1,1,0,0,0,1,0,1,0,1,0,0,0,2,2,4,1,0,0,0,3,3,2,4,0,0,1,2,1,2,2,0,0,0,3,0,2,1,0,0,1,1,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,2,1,5,3,0,0,A
Leicester,Stoke,West Ham,H,Tottenham,A,Hull,A,Liverpool,D,Aston Villa,H,Chelsea,A,Everton,A,West Brom,H,Man United,D,Arsenal,H,16452.0,0,2,0,0,3,0,0,1,1,2,1,2,0,0,0,0,1,0,1,1,1,0,2,2,2,2,0,0,1,1,0,1,1,1,1,1,0,2,3,0,0,0,0,0,1,2,3,0,0,1,2,0,0,2,0,0,1,1,1,0,0,0,0,0,3,0,0,3,0,0,A
Newcastle,Southampton,Sunderland,A,Man United,H,Everton,H,Burnley,D,Chelsea,H,Everton,H,Crystal Palace,A,Chelsea,D,Arsenal,H,Man United,A,16452.0,1,0,1,4,4,0,0,0,3,1,1,2,0,0,1,3,2,2,2,0,0,1,3,3,2,4,0,0,0,2,0,2,3,0,0,1,3,0,1,1,0,0,0,1,3,1,0,0,0,1,1,1,2,2,1,0,1,2,0,2,1,0,0,0,0,1,2,3,0,0,A
QPR,Man United,West Brom,H,Arsenal,H,Crystal Palace,D,Swansea,D,Burnley,H,Aston Villa,D,Newcastle,H,Tottenham,D,Stoke,D,Southampton,A,16452.0,1,3,2,1,0,0,0,0,2,1,1,4,1,0,1,0,0,2,1,0,0,1,1,1,4,0,0,1,0,2,1,2,2,0,0,0,1,1,1,1,1,0,1,3,1,1,2,0,0,0,0,0,2,4,0,0,0,1,1,0,0,0,0,1,0,1,2,3,0,0,A
Swansea,Chelsea,Hull,A,Aston Villa,H,Liverpool,H,QPR,D,West Ham,D,Stoke,A,West Ham,H,Southampton,D,Tottenham,H,Newcastle,H,16452.0,0,0,1,2,2,0,0,1,1,0,1,4,0,0,0,4,1,1,0,0,0,0,1,1,4,0,0,1,1,1,1,0,1,0,0,0,0,2,3,0,0,0,1,2,0,0,3,0,0,0,1,1,2,2,1,0,0,5,3,3,1,0,0,1,2,0,2,3,0,0,A
Tottenham,Sunderland,Burnley,H,Leicester,A,Man United,D,Chelsea,H,Crystal Palace,H,Newcastle,A,Hull,A,Aston Villa,D,Man City,H,Liverpool,A,16452.0,1,2,1,1,0,0,0,0,1,2,1,2,0,0,1,0,0,2,4,0,0,1,5,3,3,1,0,0,0,2,1,5,3,0,0,0,0,1,4,4,0,0,1,1,3,4,2,0,0,0,0,0,1,4,1,0,0,3,2,2,3,0,0,1,0,1,1,4,1,0,H
Man City,Arsenal,Crystal Palace,H,West Brom,A,Burnley,D,Sunderland,H,Everton,D,Liverpool,D,QPR,H,West Ham,A,Southampton,H,Stoke,H,16453.0,1,3,0,2,1,0,0,0,1,3,0,1,0,0,1,2,2,4,1,0,0,1,3,2,2,3,0,0,0,1,1,1,2,0,0,0,2,2,0,3,1,0,1,2,1,1,4,1,0,0,1,2,3,3,0,0,0,2,0,2,1,0,0,1,3,0,0,3,0,0,A
West Ham,Hull,Leicester,H,Chelsea,H,Arsenal,A,West Brom,D,Swansea,D,Swansea,A,Sunderland,A,Leicester,A,Everton,H,West Brom,H,16453.0,1,2,0,0,3,0,0,0,2,0,0,3,0,0,1,1,2,3,3,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,2,2,0,0,0,1,3,4,2,0,0,1,0,1,0,1,1,1,1,2,0,2,3,0,1,0,1,0,1,0,0,0,H
Everton,West Brom,Southampton,H,Stoke,A,Newcastle,H,Hull,H,Man City,D,QPR,H,Man City,A,Stoke,H,West Ham,D,Hull,H,16454.0,0,3,0,1,1,0,0,1,0,1,2,3,0,0,0,3,2,2,2,0,0,0,2,0,2,3,0,1,1,1,1,1,2,0,0,0,3,2,1,0,0,0,1,1,3,0,1,0,0,0,2,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,D
West Brom,Tottenham,Man City,A,Stoke,H,West Ham,D,Hull,H,Everton,D,Leicester,A,Man United,D,Chelsea,H,Crystal Palace,H,Sunderland,H,16466.0,1,1,3,0,1,0,0,0,2,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3,2,0,0,0,1,2,1,2,0,0,1,0,0,2,4,0,0,1,5,3,3,1,0,0,0,2,1,5,3,0,0,1,2,1,1,2,0,0,A
Sunderland,Burnley,Hull,A,Aston Villa,D,Man City,H,Liverpool,A,Tottenham,H,Liverpool,A,Man City,D,Newcastle,D,QPR,H,Crystal Palace,A,16466.0,1,1,3,4,2,0,0,0,0,0,1,4,1,0,0,3,2,2,3,0,0,1,0,1,1,4,1,0,0,2,1,1,2,0,0,1,0,1,0,1,0,0,0,2,2,4,1,0,0,0,3,3,2,4,0,0,1,2,1,2,2,0,0,1,2,3,1,3,0,0,H
Man United,Leicester,Newcastle,H,Tottenham,D,Stoke,D,Southampton,A,QPR,A,Tottenham,A,Hull,A,Liverpool,D,Aston Villa,H,Stoke,A,16466.0,1,3,1,1,2,0,0,0,0,0,2,4,0,0,0,1,1,0,0,0,0,1,0,1,2,3,0,0,0,0,2,3,2,0,0,1,1,2,1,2,0,0,0,0,1,0,1,1,1,0,2,2,2,2,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,H
Stoke,QPR,Everton,A,West Brom,H,Man United,D,Arsenal,H,Leicester,A,Arsenal,H,Crystal Palace,D,Swansea,D,Burnley,H,Man United,A,16466.0,0,0,1,2,3,0,0,1,2,0,0,2,0,0,1,1,1,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,0,2,1,1,4,1,0,1,0,0,2,1,0,0,1,1,1,4,0,0,1,0,2,1,2,2,0,0,1,0,2,3,2,0,0,H
Hull,Newcastle,Sunderland,A,Leicester,A,Everton,H,West Brom,H,West Ham,H,Man United,H,Everton,H,Burnley,D,Chelsea,H,Southampton,A,16466.0,0,1,3,4,2,0,0,1,0,1,0,1,1,1,1,2,0,2,3,0,1,0,1,0,1,0,0,0,0,3,0,1,3,0,0,0,3,1,1,2,0,0,1,3,2,2,2,0,0,1,3,3,2,4,0,0,0,2,0,2,3,0,0,1,1,2,0,2,0,0,A
Crystal Palace,Everton,Southampton,A,QPR,D,Aston Villa,D,Tottenham,H,Burnley,A,Stoke,A,Newcastle,H,Hull,H,Man City,D,West Brom,D,16466.0,1,1,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,2,1,5,3,0,0,0,2,3,1,3,0,0,1,0,1,2,3,0,0,0,3,2,2,2,0,0,0,2,0,2,3,0,1,1,1,1,1,2,0,0,1,0,0,3,2,0,0,A
Chelsea,Man City,West Ham,H,Southampton,D,Tottenham,H,Newcastle,H,Swansea,A,West Brom,A,Burnley,D,Sunderland,H,Everton,D,Arsenal,A,16466.0,1,2,0,0,3,0,0,0,1,1,2,2,1,0,0,5,3,3,1,0,0,1,2,0,2,3,0,0,0,0,5,0,0,0,0,0,1,3,0,1,0,0,1,2,2,4,1,0,0,1,3,2,2,3,0,0,0,1,1,1,2,0,0,1,0,2,3,3,0,0,D
Liverpool,West Ham,Burnley,A,Swansea,H,Leicester,D,Sunderland,A,Aston Villa,A,Chelsea,H,Arsenal,A,West Brom,D,Swansea,D,Hull,H,16466.0,0,0,1,0,1,0,0,1,4,1,1,0,0,0,1,2,2,2,2,0,0,0,0,1,1,4,1,0,0,0,2,1,1,0,0,0,2,0,0,3,0,0,1,1,2,3,3,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,3,0,1,3,0,0,H
Arsenal,Aston Villa,QPR,H,West Ham,A,Southampton,H,Stoke,H,Man City,A,Swansea,H,Sunderland,D,Crystal Palace,D,Leicester,H,Liverpool,A,16467.0,1,2,1,1,4,1,0,0,1,2,3,3,0,0,0,2,0,2,1,0,0,1,3,0,0,3,0,0,0,0,2,3,3,0,0,0,1,0,1,4,0,0,1,0,0,1,4,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,2,1,1,0,0,H
Southampton,Swansea,Crystal Palace,A,Chelsea,D,Arsenal,H,Man United,A,Newcastle,A,Aston Villa,H,Liverpool,H,QPR,D,West Ham,D,Chelsea,A,16467.0,0,1,3,1,0,0,0,1,1,1,2,2,1,0,1,2,0,2,1,0,0,0,0,1,2,3,0,0,0,1,2,0,2,0,0,1,1,0,1,4,0,0,0,4,1,1,0,0,0,0,1,1,4,0,0,1,1,1,1,0,1,0,0,1,0,5,0,0,0,0,A
Tottenham,Arsenal,Man United,D,Chelsea,H,Crystal Palace,H,Sunderland,H,West Brom,A,West Ham,A,Southampton,H,Stoke,H,Man City,A,Aston Villa,H,16473.0,1,0,0,2,4,0,0,1,5,3,3,1,0,0,0,2,1,5,3,0,0,1,2,1,1,2,0,0,0,0,3,2,1,0,0,0,1,2,3,3,0,0,0,2,0,2,1,0,0,1,3,0,0,3,0,0,0,0,2,3,3,0,0,1,5,0,0,2,0,0,H
Swansea,Sunderland,Liverpool,H,QPR,D,West Ham,D,Chelsea,A,Southampton,A,Aston Villa,D,Man City,H,Liverpool,A,Tottenham,H,Burnley,H,16473.0,0,4,1,1,0,0,0,0,1,1,4,0,0,1,1,1,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,4,1,0,0,3,2,2,3,0,0,1,0,1,1,4,1,0,0,2,1,1,2,0,0,1,2,0,3,1,0,0,D
QPR,Southampton,Crystal Palace,D,Swansea,D,Burnley,H,Man United,A,Stoke,H,Chelsea,D,Arsenal,H,Man United,A,Newcastle,A,Swansea,A,16473.0,1,0,0,2,1,0,0,1,1,1,4,0,0,1,0,2,1,2,2,0,0,1,0,2,3,2,0,0,0,3,1,2,2,0,0,1,1,1,2,2,1,0,1,2,0,2,1,0,0,0,0,1,2,3,0,0,0,1,2,0,2,0,0,1,0,1,1,1,1,0,A
Leicester,Crystal Palace,Hull,A,Liverpool,D,Aston Villa,H,Stoke,A,Man United,H,QPR,D,Aston Villa,D,Tottenham,H,Burnley,A,Everton,A,16473.0,0,0,1,0,1,1,1,0,2,2,2,2,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,2,1,5,3,0,0,0,2,3,1,3,0,0,1,0,1,0,3,0,0,A
Everton,Liverpool,Newcastle,H,Hull,H,Man City,D,West Brom,D,Crystal Palace,A,Swansea,H,Leicester,D,Sunderland,A,Aston Villa,A,West Ham,H,16473.0,0,3,2,2,2,0,0,0,2,0,2,3,0,1,1,1,1,1,2,0,0,1,0,0,3,2,0,0,0,0,1,0,3,0,0,1,4,1,1,0,0,0,1,2,2,2,2,0,0,0,0,1,1,4,1,0,0,0,2,1,1,0,0,1,2,0,1,1,0,0,D
Aston Villa,Chelsea,Sunderland,D,Crystal Palace,D,Leicester,H,Liverpool,A,Arsenal,H,Southampton,D,Tottenham,H,Newcastle,H,Swansea,A,Man City,D,16473.0,1,0,0,1,4,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,2,1,1,0,0,0,5,0,0,2,0,0,0,1,1,2,2,1,0,0,5,3,3,1,0,0,1,2,0,2,3,0,0,0,0,5,0,0,0,0,1,1,1,0,2,0,0,A
Man City,Hull,Burnley,D,Sunderland,H,Everton,D,Arsenal,A,Chelsea,D,Leicester,A,Everton,H,West Brom,H,West Ham,H,Newcastle,A,16473.0,1,2,2,4,1,0,0,1,3,2,2,3,0,0,0,1,1,1,2,0,0,1,0,2,3,3,0,0,0,1,1,0,2,0,0,1,0,1,0,1,1,1,1,2,0,2,3,0,1,0,1,0,1,0,0,0,0,3,0,1,3,0,0,1,0,3,4,1,0,0,D
Burnley,West Brom,Man City,D,Newcastle,D,QPR,H,Crystal Palace,A,Sunderland,H,Stoke,H,West Ham,D,Hull,H,Everton,D,Tottenham,A,16474.0,0,2,2,4,1,0,0,0,3,3,2,4,0,0,1,2,1,2,2,0,0,1,2,3,1,3,0,0,0,2,0,3,1,0,0,0,2,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3,2,0,0,1,0,3,2,1,0,0,D
Newcastle,Stoke,Everton,H,Burnley,D,Chelsea,H,Southampton,A,Hull,A,West Brom,H,Man United,D,Arsenal,H,Leicester,A,QPR,H,16474.0,1,3,2,2,2,0,0,1,3,3,2,4,0,0,0,2,0,2,3,0,0,1,1,2,0,2,0,0,0,0,3,4,1,0,0,1,2,0,0,2,0,0,1,1,1,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,1,3,1,2,2,0,0,D
West Ham,Man United,Arsenal,A,West Brom,D,Swansea,D,Hull,H,Liverpool,H,Tottenham,D,Stoke,D,Southampton,A,QPR,A,Leicester,H,16474.0,1,1,2,3,3,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,3,0,1,3,0,0,0,2,0,1,1,0,0,0,0,0,2,4,0,0,0,1,1,0,0,0,0,1,0,1,2,3,0,0,0,0,2,3,2,0,0,1,3,1,0,1,0,0,D
Sunderland,QPR,Man City,H,Liverpool,A,Tottenham,H,Burnley,H,Swansea,D,Swansea,D,Burnley,H,Man United,A,Stoke,H,Southampton,A,16476.0,0,3,2,2,3,0,0,1,0,1,1,4,1,0,0,2,1,1,2,0,0,1,2,0,3,1,0,0,0,1,1,3,4,0,0,1,1,1,4,0,0,1,0,2,1,2,2,0,0,1,0,2,3,2,0,0,0,3,1,2,2,0,0,1,0,1,2,2,0,0,A
Liverpool,Tottenham,Leicester,D,Sunderland,A,Aston Villa,A,West Ham,H,Everton,D,Chelsea,H,Crystal Palace,H,Sunderland,H,West Brom,A,Arsenal,H,16476.0,1,2,2,2,2,0,0,0,0,1,1,4,1,0,0,0,2,1,1,0,0,1,2,0,1,1,0,0,0,0,0,4,1,0,0,1,5,3,3,1,0,0,0,2,1,5,3,0,0,1,2,1,1,2,0,0,0,0,3,2,1,0,0,1,2,1,3,5,0,0,H
Hull,Aston Villa,Everton,H,West Brom,H,West Ham,H,Newcastle,A,Man City,D,Crystal Palace,D,Leicester,H,Liverpool,A,Arsenal,H,Chelsea,A,16476.0,1,2,0,2,3,0,1,0,1,0,1,0,0,0,0,3,0,1,3,0,0,1,0,3,4,1,0,0,0,1,1,2,4,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,2,1,1,0,0,0,5,0,0,2,0,0,1,1,2,3,2,0,0,H
Arsenal,Leicester,Southampton,H,Stoke,H,Man City,A,Aston Villa,H,Tottenham,H,Liverpool,D,Aston Villa,H,Stoke,A,Man United,H,Crystal Palace,A,16476.0,0,2,0,2,1,0,0,1,3,0,0,3,0,0,0,0,2,3,3,0,0,1,5,0,0,2,0,0,0,2,1,3,5,0,0,0,2,2,2,2,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,3,1,0,1,0,0,1,0,1,4,1,0,0,H
Chelsea,Everton,Tottenham,H,Newcastle,H,Swansea,A,Man City,D,Aston Villa,A,Hull,H,Man City,D,West Brom,D,Crystal Palace,A,Liverpool,D,16477.0,0,5,3,3,1,0,0,1,2,0,2,3,0,0,0,0,5,0,0,0,0,1,1,1,0,2,0,0,0,1,2,3,2,0,0,0,2,0,2,3,0,1,1,1,1,1,2,0,0,1,0,0,3,2,0,0,0,0,1,0,3,0,0,1,0,0,4,1,0,0,H
Crystal Palace,Newcastle,Aston Villa,D,Tottenham,H,Burnley,A,Everton,A,Leicester,A,Burnley,D,Chelsea,H,Southampton,A,Hull,A,Stoke,D,16477.0,0,0,0,1,1,0,0,1,2,1,5,3,0,0,0,2,3,1,3,0,0,1,0,1,0,3,0,0,0,0,1,4,1,0,0,1,3,3,2,4,0,0,0,2,0,2,3,0,0,1,1,2,0,2,0,0,0,0,3,4,1,0,0,1,1,1,2,4,0,0,D
Man United,Burnley,Stoke,D,Southampton,A,QPR,A,Leicester,H,West Ham,D,Newcastle,D,QPR,H,Crystal Palace,A,Sunderland,H,West Brom,D,16477.0,0,1,1,0,0,0,0,1,0,1,2,3,0,0,0,0,2,3,2,0,0,1,3,1,0,1,0,0,0,1,1,2,2,0,1,0,3,3,2,4,0,0,1,2,1,2,2,0,0,1,2,3,1,3,0,0,0,2,0,3,1,0,0,1,2,2,0,4,0,0,H
Southampton,West Ham,Arsenal,H,Man United,A,Newcastle,A,Swansea,A,QPR,A,West Brom,D,Swansea,D,Hull,H,Liverpool,H,Man United,D,16477.0,1,2,0,2,1,0,0,0,0,1,2,3,0,0,0,1,2,0,2,0,0,1,0,1,1,1,1,0,0,0,1,2,2,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,3,0,1,3,0,0,0,2,0,1,1,0,0,1,1,1,2,2,0,1,D
Stoke,Man City,Man United,D,Arsenal,H,Leicester,A,QPR,H,Newcastle,D,Sunderland,H,Everton,D,Arsenal,A,Chelsea,D,Hull,D,16477.0,1,1,1,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,1,3,1,2,2,0,0,0,1,1,2,4,0,0,1,3,2,2,3,0,0,0,1,1,1,2,0,0,1,0,2,3,3,0,0,0,1,1,0,2,0,0,1,1,1,2,4,0,0,A
West Brom,Swansea,West Ham,D,Hull,H,Everton,D,Tottenham,A,Burnley,D,QPR,D,West Ham,D,Chelsea,A,Southampton,A,Sunderland,D,16477.0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3,2,0,0,1,0,3,2,1,0,0,0,2,2,0,4,0,0,0,1,1,4,0,0,1,1,1,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,1,1,1,0,1,1,1,3,4,0,0,H
Aston Villa,Stoke,Leicester,H,Liverpool,A,Arsenal,H,Chelsea,A,Hull,H,Arsenal,H,Leicester,A,QPR,H,Newcastle,D,Man City,A,16487.0,0,1,0,1,1,1,1,1,0,2,1,1,0,0,0,5,0,0,2,0,0,1,1,2,3,2,0,0,0,2,0,1,2,0,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,1,3,1,2,2,0,0,0,1,1,2,4,0,0,1,1,4,1,2,0,0,A
Chelsea,Burnley,Newcastle,H,Swansea,A,Man City,D,Aston Villa,A,Everton,H,QPR,H,Crystal Palace,A,Sunderland,H,West Brom,D,Man United,H,16487.0,1,2,0,2,3,0,0,0,0,5,0,0,0,0,1,1,1,0,2,0,0,0,1,2,3,2,0,0,1,1,0,3,3,0,1,1,2,1,2,2,0,0,1,2,3,1,3,0,0,0,2,0,3,1,0,0,1,2,2,0,4,0,0,0,3,1,4,3,0,0,D
Crystal Palace,Arsenal,Tottenham,H,Burnley,A,Everton,A,Leicester,A,Newcastle,D,Stoke,H,Man City,A,Aston Villa,H,Tottenham,H,Leicester,H,16487.0,1,2,1,5,3,0,0,0,2,3,1,3,0,0,1,0,1,0,3,0,0,0,0,1,4,1,0,0,1,1,1,1,2,0,0,1,3,0,0,3,0,0,0,0,2,3,3,0,0,1,5,0,0,2,0,0,0,2,1,3,5,0,0,1,2,1,2,2,0,0,A
Hull,QPR,West Brom,H,West Ham,H,Newcastle,A,Man City,D,Aston Villa,H,Burnley,H,Man United,A,Stoke,H,Southampton,A,Sunderland,A,16487.0,0,1,0,1,0,0,0,0,3,0,1,3,0,0,1,0,3,4,1,0,0,0,1,1,2,4,0,0,1,2,0,1,2,0,0,0,2,1,2,2,0,0,1,0,2,3,2,0,0,0,3,1,2,2,0,0,1,0,1,2,2,0,0,0,0,2,2,3,0,0,H
Man City,Newcastle,Everton,D,Arsenal,A,Chelsea,D,Hull,D,Stoke,A,Chelsea,H,Southampton,A,Hull,A,Stoke,D,Crystal Palace,D,16487.0,0,1,1,1,2,0,0,1,0,2,3,3,0,0,0,1,1,0,2,0,0,1,1,1,2,4,0,0,0,1,4,1,2,0,0,0,2,0,2,3,0,0,1,1,2,0,2,0,0,0,0,3,4,1,0,0,1,1,1,2,4,0,0,0,1,1,1,2,0,0,H
Sunderland,West Brom,Liverpool,A,Tottenham,H,Burnley,H,Swansea,D,QPR,A,Hull,H,Everton,D,Tottenham,A,Burnley,D,Swansea,H,16487.0,1,0,1,1,4,1,0,0,2,1,1,2,0,0,1,2,0,3,1,0,0,0,1,1,3,4,0,0,1,0,2,2,3,0,0,1,1,0,1,0,0,0,0,0,0,3,2,0,0,1,0,3,2,1,0,0,0,2,2,0,4,0,0,1,2,0,2,1,0,0,D
Swansea,Man United,West Ham,D,Chelsea,A,Southampton,A,Sunderland,D,West Brom,H,Southampton,A,QPR,A,Leicester,H,West Ham,D,Burnley,H,16487.0,1,1,1,0,1,0,0,1,0,5,0,0,0,0,0,0,1,1,1,1,0,1,1,1,3,4,0,0,0,2,0,2,1,0,0,1,0,1,2,3,0,0,0,0,2,3,2,0,0,1,3,1,0,1,0,0,0,1,1,2,2,0,1,1,3,1,4,3,0,0,H
Tottenham,West Ham,Crystal Palace,H,Sunderland,H,West Brom,A,Arsenal,H,Liverpool,H,Swansea,D,Hull,H,Liverpool,H,Man United,D,Southampton,D,16488.0,0,2,1,5,3,0,0,1,2,1,1,2,0,0,0,0,3,2,1,0,0,1,2,1,3,5,0,0,0,3,2,3,6,0,0,0,1,1,0,1,0,0,1,3,0,1,3,0,0,0,2,0,1,1,0,0,1,1,1,2,2,0,1,0,0,0,2,1,0,1,D
Southampton,Liverpool,Man United,A,Newcastle,A,Swansea,A,QPR,A,West Ham,D,Sunderland,A,Aston Villa,A,West Ham,H,Everton,D,Tottenham,H,16488.0,0,0,1,2,3,0,0,0,1,2,0,2,0,0,1,0,1,1,1,1,0,0,0,1,2,2,0,0,1,0,0,2,1,0,1,0,0,1,1,4,1,0,0,0,2,1,1,0,0,1,2,0,1,1,0,0,0,0,0,4,1,0,0,1,3,2,3,6,0,0,A
Everton,Leicester,Man City,D,West Brom,D,Crystal Palace,A,Liverpool,D,Chelsea,H,Aston Villa,H,Stoke,A,Man United,H,Crystal Palace,A,Arsenal,H,16488.0,1,1,1,1,2,0,0,1,0,0,3,2,0,0,0,0,1,0,3,0,0,1,0,0,4,1,0,0,0,1,0,3,3,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,3,1,0,1,0,0,1,0,1,4,1,0,0,0,2,1,2,2,0,0,D
Burnley,Swansea,Crystal Palace,A,Sunderland,H,West Brom,D,Man United,H,Chelsea,D,Chelsea,A,Southampton,A,Sunderland,D,West Brom,H,Man United,H,16494.0,1,2,3,1,3,0,0,0,2,0,3,1,0,0,1,2,2,0,4,0,0,0,3,1,4,3,0,0,0,1,1,1,2,1,0,1,0,5,0,0,0,0,0,0,1,1,1,1,0,1,1,1,3,4,0,0,0,2,0,2,1,0,0,1,2,1,2,4,0,0,A
Man United,Sunderland,QPR,A,Leicester,H,West Ham,D,Burnley,H,Swansea,H,Tottenham,H,Burnley,H,Swansea,D,QPR,A,West Brom,D,16494.0,0,0,2,3,2,0,0,1,3,1,0,1,0,0,0,1,1,2,2,0,1,1,3,1,4,3,0,0,0,2,1,2,4,0,0,0,2,1,1,2,0,0,1,2,0,3,1,0,0,0,1,1,3,4,0,0,1,0,2,2,3,0,0,1,0,0,1,2,0,0,H
Newcastle,Aston Villa,Southampton,A,Hull,A,Stoke,D,Crystal Palace,D,Man City,H,Liverpool,A,Arsenal,H,Chelsea,A,Hull,H,Stoke,A,16494.0,1,1,2,0,2,0,0,0,0,3,4,1,0,0,1,1,1,2,4,0,0,0,1,1,1,2,0,0,0,5,0,3,2,0,0,1,0,2,1,1,0,0,0,5,0,0,2,0,0,1,1,2,3,2,0,0,0,2,0,1,2,0,0,1,1,2,1,3,1,0,H
Stoke,Hull,Leicester,A,QPR,H,Newcastle,D,Man City,A,Aston Villa,A,West Ham,H,Newcastle,A,Man City,D,Aston Villa,H,QPR,H,16494.0,0,0,1,1,0,0,0,1,3,1,2,2,0,0,0,1,1,2,4,0,0,1,1,4,1,2,0,0,0,1,2,1,3,1,0,0,3,0,1,3,0,0,1,0,3,4,1,0,0,0,1,1,2,4,0,0,1,2,0,1,2,0,0,1,2,1,0,4,0,1,H
West Brom,Southampton,Everton,D,Tottenham,A,Burnley,D,Swansea,H,Sunderland,D,Newcastle,A,Swansea,A,QPR,A,West Ham,D,Liverpool,A,16494.0,0,0,0,3,2,0,0,1,0,3,2,1,0,0,0,2,2,0,4,0,0,1,2,0,2,1,0,0,0,0,0,1,2,0,0,0,1,2,0,2,0,0,1,0,1,1,1,1,0,0,0,1,2,2,0,0,1,0,0,2,1,0,1,1,0,2,2,3,0,0,H
West Ham,Crystal Palace,Hull,H,Liverpool,H,Man United,D,Southampton,D,Tottenham,D,Burnley,A,Everton,A,Leicester,A,Newcastle,D,Arsenal,A,16494.0,1,3,0,1,3,0,0,0,2,0,1,1,0,0,1,1,1,2,2,0,1,0,0,0,2,1,0,1,0,2,2,0,2,0,0,0,2,3,1,3,0,0,1,0,1,0,3,0,0,0,0,1,4,1,0,0,1,1,1,1,2,0,0,1,1,2,1,3,0,0,A
Arsenal,Everton,Man City,A,Aston Villa,H,Tottenham,H,Leicester,H,Crystal Palace,A,West Brom,D,Crystal Palace,A,Liverpool,D,Chelsea,H,Leicester,D,16495.0,0,0,2,3,3,0,0,1,5,0,0,2,0,0,0,2,1,3,5,0,0,1,2,1,2,2,0,0,0,1,2,1,3,0,0,1,0,0,3,2,0,0,0,0,1,0,3,0,0,1,0,0,4,1,0,0,0,1,0,3,3,0,1,1,2,2,0,1,0,0,H
Liverpool,Man City,Aston Villa,A,West Ham,H,Everton,D,Tottenham,H,Southampton,A,Arsenal,A,Chelsea,D,Hull,D,Stoke,A,Newcastle,H,16495.0,0,0,2,1,1,0,0,1,2,0,1,1,0,0,0,0,0,4,1,0,0,1,3,2,3,6,0,0,0,0,2,2,3,0,0,1,0,2,3,3,0,0,0,1,1,0,2,0,0,1,1,1,2,4,0,0,0,1,4,1,2,0,0,1,5,0,3,2,0,0,H
