home,away,Referee,time,HRestTime,ARestTime,HS_Acc,AS_Acc,HST_Acc,AST_Acc,H_Poss_Acc,A_Poss_Acc,H_atkPass_tot_Acc,A_atkPass_tot_Acc,H_atkPass_Ok_Acc,A_atkPass_OK_Acc,H_ins_Acc,A_ins_Acc,HAccP - AAccP,H/A,HWin,HDraw,HLose,H goal Diff,AWin,ADraw,ALose,A goal diff,moraldiff + h-a,y
Sunderland,Chelsea,P Dowd,16043.0,4.0,2.0,40.0,78.0,11.0,28.0,214.09999999999985,280.2999999999999,466.0,788.0,277.0,542.0,54.0,47.0,-28.0,0.37777777777777777,2.0,1.0,2.0,-1.0,3.0,1.0,1.0,4.0,-17.132093450028236,A
Swansea,Newcastle,H Webb,16043.0,2.0,3.0,67.0,74.0,23.0,27.0,304.60000000000014,227.60000000000005,744.0,510.0,563.0,315.0,73.0,79.0,-10.0,0.6875,1.0,2.0,2.0,-3.0,4.0,0.0,1.0,4.0,-18.501341603152554,H
Southampton,Aston Villa,J Moss,16043.0,2.0,4.0,64.0,67.0,20.0,22.0,287.19999999999993,230.40000000000012,633.0,572.0,404.0,343.0,77.0,56.0,2.0,1.0714285714285714,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.49291323898684425,A
Arsenal,Hull,A Marriner,16043.0,4.0,3.0,56.0,72.0,23.0,14.0,282.2000000000001,244.09999999999974,1040.0,695.0,783.0,444.0,69.0,69.0,24.0,1.96,4.0,0.0,1.0,8.0,2.0,0.0,3.0,-2.0,28.63042120347609,H
Man United,Everton,M Atkinson,16043.0,3.0,4.0,58.0,78.0,19.0,31.0,270.3000000000002,282.6,679.0,788.0,489.0,563.0,77.0,70.0,-1.0,0.9722222222222222,3.0,2.0,0.0,4.0,2.0,3.0,0.0,6.0,1.7088576967059907,A
Liverpool,Norwich,A Taylor,16043.0,3.0,4.0,82.0,73.0,30.0,22.0,278.4000000000001,250.10000000000008,804.0,628.0,583.0,396.0,77.0,45.0,13.0,1.52,2.0,1.0,2.0,3.0,2.0,1.0,2.0,-5.0,6.844969695189974,H
Fulham,Tottenham,M Clattenburg,16043.0,4.0,3.0,39.0,85.0,10.0,35.0,201.9999999999998,272.6,497.0,671.0,310.0,473.0,77.0,78.0,-22.0,0.40540540540540543,0.0,0.0,5.0,-12.0,1.0,2.0,2.0,-6.0,-28.99679792821641,A
Crystal Palace,Cardiff,M Jones,16046.0,3.0,2.0,53.0,55.0,16.0,16.0,192.0999999999998,236.40000000000003,514.0,539.0,290.0,318.0,88.0,68.0,-4.0,0.8095238095238095,2.0,1.0,2.0,-1.0,1.0,2.0,2.0,-4.0,2.0675911116797785,H
Stoke,Chelsea,J Moss,16046.0,2.0,2.0,53.0,85.0,16.0,29.0,229.2,289.89999999999986,580.0,848.0,350.0,593.0,77.0,43.0,-22.0,0.5111111111111111,1.0,3.0,1.0,-2.0,3.0,1.0,1.0,4.0,-17.095840799394438,H
West Brom,Norwich,M Clattenburg,16046.0,2.0,2.0,57.0,56.0,13.0,17.0,222.19999999999985,227.80000000000007,656.0,591.0,409.0,372.0,73.0,47.0,-3.0,0.875,1.0,2.0,2.0,0.0,2.0,0.0,3.0,-9.0,-0.61127717990734,A
Man United,Newcastle,A Marriner,16046.0,2.0,2.0,57.0,72.0,20.0,26.0,255.60000000000016,210.50000000000003,609.0,503.0,416.0,311.0,85.0,91.0,3.0,1.103448275862069,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,-3.0848884312814207,A
Liverpool,West Ham,M Oliver,16046.0,2.0,3.0,92.0,71.0,35.0,23.0,285.4000000000001,268.7000000000002,813.0,783.0,589.0,520.0,74.0,53.0,18.0,1.8181818181818181,2.0,1.0,2.0,4.0,1.0,1.0,3.0,-3.0,20.991281985422226,H
Southampton,Man City,A Taylor,16046.0,2.0,2.0,65.0,103.0,23.0,35.0,299.1,281.9000000000001,719.0,861.0,471.0,707.0,81.0,68.0,-12.0,0.6923076923076923,1.0,1.0,3.0,-2.0,4.0,0.0,1.0,16.0,-16.43296451447712,D
Sunderland,Tottenham,L Mason,16046.0,2.0,2.0,44.0,88.0,10.0,34.0,210.69999999999985,267.00000000000006,477.0,677.0,289.0,477.0,50.0,81.0,-22.0,0.4358974358974359,1.0,1.0,3.0,-3.0,1.0,2.0,2.0,-6.0,-13.158833059429561,A
Arsenal,Everton,H Webb,16047.0,3.0,3.0,66.0,78.0,26.0,31.0,286.3,277.5,1079.0,787.0,835.0,567.0,68.0,69.0,13.0,1.3611111111111112,4.0,0.0,1.0,8.0,2.0,3.0,0.0,5.0,9.018577079954795,D
Fulham,Aston Villa,M Dean,16047.0,3.0,3.0,54.0,59.0,16.0,22.0,207.59999999999985,205.40000000000012,555.0,517.0,358.0,298.0,82.0,61.0,-14.0,0.5,0.0,0.0,5.0,-11.0,2.0,3.0,0.0,3.0,-31.448409966876387,H
Swansea,Hull,M Atkinson,16048.0,4.0,4.0,70.0,69.0,23.0,12.0,303.0000000000001,243.69999999999973,765.0,696.0,589.0,459.0,77.0,73.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,-3.0,5.1439934046514395,D
Everton,Fulham,A Taylor,16053.0,5.0,6.0,82.0,61.0,34.0,20.0,281.4,213.49999999999986,790.0,598.0,573.0,388.0,74.0,72.0,19.0,2.1176470588235294,2.0,3.0,0.0,5.0,1.0,0.0,4.0,-7.0,28.47466503433995,H
Cardiff,West Brom,H Webb,16053.0,7.0,7.0,56.0,74.0,15.0,21.0,247.40000000000003,236.19999999999985,552.0,697.0,317.0,459.0,66.0,69.0,0.0,1.0,0.0,2.0,3.0,-7.0,0.0,2.0,3.0,-4.0,-1.6293462400214729,H
Chelsea,Crystal Palace,M Clattenburg,16053.0,2.0,7.0,87.0,60.0,33.0,17.0,286.1,185.59999999999974,851.0,534.0,611.0,303.0,44.0,84.0,25.0,2.3157894736842106,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,10.71957407468917,H
Newcastle,Southampton,M Jones,16053.0,7.0,7.0,66.0,70.0,21.0,25.0,224.3,292.99999999999994,522.0,693.0,325.0,451.0,92.0,77.0,5.0,1.1851851851851851,4.0,0.0,1.0,1.0,1.0,1.0,3.0,-2.0,17.241008960452604,D
Man City,Arsenal,M Atkinson,16053.0,3.0,2.0,89.0,65.0,29.0,24.0,258.9000000000001,276.00000000000006,745.0,1011.0,582.0,778.0,69.0,81.0,-9.0,0.8163265306122449,3.0,1.0,1.0,9.0,3.0,1.0,1.0,6.0,-11.840136054421762,H
Hull,Stoke,M Dean,16053.0,4.0,7.0,53.0,53.0,12.0,16.0,207.99999999999974,232.9,591.0,593.0,342.0,363.0,85.0,75.0,-2.0,0.9230769230769231,1.0,1.0,3.0,-4.0,2.0,2.0,1.0,-1.0,-12.911828276140914,D
West Ham,Sunderland,A Marriner,16053.0,7.0,6.0,62.0,46.0,20.0,13.0,245.40000000000026,227.69999999999985,690.0,511.0,430.0,328.0,49.0,55.0,7.0,1.5,1.0,0.0,4.0,-6.0,1.0,1.0,3.0,-3.0,-7.303617216117212,D
Norwich,Swansea,M Oliver,16054.0,8.0,2.0,57.0,71.0,19.0,22.0,232.30000000000007,314.0000000000001,619.0,817.0,366.0,625.0,50.0,78.0,3.0,1.125,3.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,-0.9611302440249752,D
Aston Villa,Man United,C Foy,16054.0,7.0,4.0,61.0,55.0,22.0,20.0,211.90000000000012,249.70000000000016,555.0,584.0,316.0,385.0,61.0,86.0,-4.0,0.8709677419354839,2.0,2.0,1.0,1.0,1.0,2.0,2.0,-1.0,-2.954165190980607,A
Tottenham,Liverpool,J Moss,16054.0,2.0,8.0,94.0,112.0,33.0,40.0,272.00000000000006,303.7000000000001,682.0,905.0,496.0,683.0,79.0,70.0,-3.0,0.9285714285714286,2.0,1.0,2.0,-5.0,3.0,1.0,1.0,9.0,-7.855154727866399,A
Sunderland,Norwich,M Atkinson,16060.0,3.0,6.0,60.0,58.0,17.0,16.0,249.49999999999986,222.90000000000006,575.0,638.0,390.0,366.0,48.0,62.0,-13.0,0.48,0.0,2.0,3.0,-4.0,2.0,1.0,2.0,-2.0,-15.871702347360246,D
Crystal Palace,Newcastle,N Swarbrick,16060.0,7.0,7.0,61.0,74.0,20.0,22.0,188.69999999999982,229.8,558.0,563.0,308.0,363.0,78.0,89.0,-14.0,0.5625,3.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,-8.645251642373868,A
West Brom,Hull,J Moss,16060.0,7.0,6.0,75.0,56.0,20.0,14.0,255.7999999999998,214.69999999999982,724.0,653.0,478.0,381.0,63.0,89.0,-7.0,0.7083333333333334,0.0,1.0,4.0,-5.0,1.0,2.0,2.0,-1.0,-15.789536060070434,D
Man United,West Ham,M Jones,16060.0,2.0,2.0,64.0,61.0,23.0,18.0,265.20000000000016,233.60000000000028,586.0,659.0,387.0,415.0,86.0,58.0,12.0,1.631578947368421,1.0,2.0,2.0,1.0,1.0,1.0,3.0,-4.0,15.298823570956003,H
Fulham,Man City,K Friend,16060.0,7.0,3.0,73.0,87.0,22.0,32.0,223.19999999999985,248.20000000000007,616.0,680.0,399.0,510.0,61.0,71.0,-23.0,0.425,1.0,0.0,4.0,-6.0,4.0,1.0,0.0,13.0,-35.29284528889792,A
Liverpool,Cardiff,L Probert,16060.0,5.0,7.0,101.0,59.0,40.0,16.0,293.30000000000007,238.7,756.0,555.0,541.0,309.0,70.0,66.0,22.0,2.0,3.0,1.0,1.0,10.0,1.0,2.0,2.0,-4.0,23.33041085375278,H
Stoke,Aston Villa,C Pawson,16060.0,2.0,6.0,58.0,61.0,15.0,22.0,251.8,212.80000000000013,608.0,579.0,375.0,338.0,70.0,62.0,-3.0,0.8888888888888888,2.0,2.0,1.0,-1.0,1.0,2.0,2.0,-4.0,9.437898112319111,H
Southampton,Tottenham,C Foy,16061.0,8.0,3.0,63.0,72.0,21.0,19.0,292.2999999999999,249.90000000000003,666.0,643.0,430.0,464.0,65.0,73.0,-11.0,0.7105263157894737,0.0,2.0,3.0,-5.0,2.0,1.0,2.0,-9.0,-13.59872682729825,A
Swansea,Everton,L Mason,16061.0,7.0,8.0,64.0,89.0,18.0,39.0,311.4000000000001,266.1,777.0,733.0,586.0,525.0,66.0,85.0,-14.0,0.6410256410256411,2.0,2.0,1.0,1.0,3.0,2.0,0.0,8.0,-15.108298091657229,A
Arsenal,Chelsea,M Dean,16062.0,9.0,5.0,67.0,86.0,28.0,33.0,264.1000000000001,287.99999999999994,947.0,840.0,739.0,611.0,84.0,50.0,2.0,1.0454545454545454,3.0,1.0,1.0,4.0,4.0,0.0,1.0,6.0,3.667818154929961,D
Tottenham,West Brom,A Taylor,16065.0,4.0,5.0,72.0,78.0,17.0,19.0,239.60000000000005,264.79999999999984,616.0,750.0,425.0,505.0,73.0,58.0,20.0,2.111111111111111,3.0,1.0,1.0,-2.0,0.0,1.0,4.0,-5.0,30.742601759963236,D
Everton,Sunderland,L Probert,16065.0,3.0,5.0,85.0,67.0,33.0,18.0,260.9,258.1999999999998,703.0,616.0,492.0,411.0,79.0,49.0,26.0,3.0,4.0,1.0,0.0,9.0,0.0,3.0,2.0,-2.0,32.72889014580191,A
West Ham,Arsenal,P Dowd,16065.0,5.0,2.0,57.0,65.0,18.0,26.0,226.50000000000026,276.20000000000005,618.0,909.0,374.0,699.0,52.0,81.0,-27.0,0.41304347826086957,1.0,1.0,3.0,-3.0,2.0,2.0,1.0,2.0,-33.17295250498516,A
Newcastle,Stoke,M Atkinson,16065.0,5.0,5.0,66.0,53.0,23.0,12.0,247.7,255.3,580.0,597.0,368.0,353.0,90.0,64.0,11.0,1.4583333333333333,3.0,1.0,1.0,2.0,2.0,2.0,1.0,-2.0,5.469361132627849,H
Chelsea,Swansea,M Jones,16065.0,2.0,3.0,79.0,56.0,29.0,16.0,271.49999999999994,302.60000000000014,812.0,733.0,581.0,543.0,48.0,66.0,18.0,1.75,3.0,1.0,1.0,3.0,1.0,2.0,2.0,-1.0,14.931425458599378,H
Cardiff,Southampton,A Marriner,16065.0,5.0,4.0,55.0,65.0,15.0,22.0,219.9,298.7999999999999,533.0,634.0,288.0,408.0,72.0,73.0,-6.0,0.7777777777777778,1.0,1.0,3.0,-6.0,0.0,2.0,3.0,-4.0,-3.588967048807831,A
Aston Villa,Crystal Palace,H Webb,16065.0,5.0,5.0,60.0,61.0,19.0,22.0,210.80000000000013,184.0999999999998,555.0,575.0,316.0,311.0,55.0,66.0,7.0,1.411764705882353,1.0,1.0,3.0,-5.0,2.0,0.0,3.0,-2.0,-4.32213454459659,A
Hull,Man United,M Oliver,16065.0,5.0,5.0,47.0,69.0,15.0,26.0,191.99999999999974,277.30000000000007,556.0,669.0,325.0,466.0,102.0,88.0,-9.0,0.7272727272727273,1.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,-1.7627797237771148,A
Norwich,Fulham,J Moss,16065.0,5.0,5.0,62.0,76.0,19.0,24.0,213.10000000000008,232.59999999999985,657.0,622.0,393.0,419.0,71.0,58.0,9.0,1.5294117647058822,2.0,2.0,1.0,-1.0,1.0,0.0,4.0,-7.0,13.252762885920781,A
Man City,Liverpool,L Mason,16065.0,5.0,5.0,89.0,117.0,32.0,42.0,255.20000000000007,312.9000000000001,711.0,836.0,528.0,617.0,66.0,60.0,-2.0,0.9545454545454546,4.0,1.0,0.0,9.0,4.0,0.0,1.0,12.0,4.388427590715921,H
Aston Villa,Swansea,R East,16067.0,2.0,2.0,57.0,55.0,19.0,13.0,224.30000000000007,302.60000000000014,535.0,688.0,281.0,497.0,51.0,72.0,0.0,1.0,1.0,0.0,4.0,-6.0,1.0,2.0,2.0,1.0,-15.86018535544152,D
Cardiff,Sunderland,C Foy,16067.0,2.0,2.0,54.0,73.0,11.0,23.0,216.00000000000003,254.69999999999985,522.0,631.0,277.0,448.0,67.0,51.0,5.0,1.3333333333333333,1.0,1.0,3.0,-6.0,1.0,2.0,2.0,-1.0,-8.633904330963155,D
Hull,Fulham,R Madley,16067.0,2.0,2.0,52.0,81.0,16.0,31.0,192.29999999999973,230.69999999999987,527.0,636.0,301.0,440.0,87.0,70.0,3.0,1.15,0.0,3.0,2.0,-3.0,2.0,0.0,3.0,-3.0,-4.601116171284241,H
Man City,Crystal Palace,A Marriner,16067.0,1.0,2.0,87.0,60.0,31.0,26.0,261.6000000000001,179.39999999999978,716.0,532.0,523.0,280.0,71.0,73.0,23.0,2.210526315789474,4.0,1.0,0.0,7.0,3.0,0.0,2.0,0.0,23.84232752541577,H
Norwich,Man United,P Dowd,16067.0,2.0,2.0,64.0,74.0,19.0,27.0,203.30000000000004,278.50000000000006,611.0,702.0,353.0,487.0,79.0,88.0,-10.0,0.7222222222222222,1.0,2.0,2.0,-3.0,3.0,0.0,2.0,4.0,-12.974450206546184,A
West Ham,West Brom,M Dean,16067.0,2.0,2.0,46.0,71.0,11.0,22.0,211.90000000000026,253.79999999999984,579.0,732.0,332.0,484.0,61.0,52.0,-1.0,0.9473684210526315,0.0,1.0,4.0,-8.0,0.0,2.0,3.0,-4.0,-5.943664647144143,D
Tottenham,Stoke,K Friend,16068.0,3.0,3.0,82.0,60.0,16.0,12.0,263.70000000000005,251.5,670.0,557.0,468.0,327.0,70.0,54.0,15.0,1.6521739130434783,3.0,1.0,1.0,-2.0,2.0,2.0,1.0,-2.0,8.278412658218148,H
Newcastle,Arsenal,L Probert,16068.0,3.0,3.0,79.0,79.0,25.0,28.0,252.4,286.00000000000006,626.0,979.0,428.0,759.0,82.0,74.0,-9.0,0.8043478260869565,3.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,-6.250856975269315,A
Chelsea,Liverpool,H Webb,16068.0,3.0,2.0,82.0,120.0,29.0,43.0,265.99999999999994,299.5000000000001,835.0,801.0,608.0,605.0,67.0,59.0,1.0,1.0232558139534884,3.0,1.0,1.0,2.0,4.0,0.0,1.0,13.0,-4.4475784322466225,H
Everton,Southampton,M Clattenburg,16068.0,3.0,3.0,89.0,67.0,30.0,27.0,261.6,310.19999999999993,731.0,668.0,527.0,432.0,67.0,66.0,8.0,1.2666666666666666,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,7.000423066212534,H
West Brom,Newcastle,L Mason,16071.0,4.0,3.0,81.0,76.0,28.0,25.0,265.39999999999986,265.1,693.0,639.0,448.0,431.0,39.0,72.0,-14.0,0.5882352941176471,0.0,3.0,2.0,-3.0,3.0,1.0,1.0,7.0,-20.640449968422104,H
Swansea,Man City,P Dowd,16071.0,4.0,4.0,59.0,95.0,11.0,30.0,310.2000000000001,279.80000000000007,709.0,857.0,499.0,641.0,69.0,68.0,-20.0,0.5238095238095238,0.0,3.0,2.0,-2.0,4.0,1.0,0.0,7.0,-30.65467032967034,A
Sunderland,Aston Villa,M Jones,16071.0,3.0,4.0,82.0,58.0,29.0,19.0,265.69999999999993,229.40000000000006,666.0,569.0,491.0,301.0,49.0,49.0,-7.0,0.6818181818181818,1.0,3.0,1.0,0.0,0.0,1.0,4.0,-7.0,20.832171702427864,A
Stoke,Everton,A Marriner,16071.0,2.0,3.0,45.0,83.0,11.0,30.0,224.8,257.7,491.0,709.0,276.0,497.0,56.0,68.0,-15.0,0.6052631578947368,2.0,1.0,2.0,-5.0,3.0,1.0,1.0,4.0,-6.7745659438451185,D
Liverpool,Hull,C Pawson,16071.0,2.0,4.0,100.0,66.0,35.0,27.0,285.60000000000014,211.5999999999998,709.0,577.0,527.0,346.0,58.0,89.0,15.0,1.6,3.0,0.0,2.0,8.0,1.0,3.0,1.0,5.0,11.642494824016566,H
Fulham,West Ham,M Clattenburg,16071.0,4.0,4.0,70.0,51.0,27.0,15.0,238.59999999999994,195.40000000000026,616.0,538.0,406.0,297.0,65.0,57.0,1.0,1.0526315789473684,2.0,0.0,3.0,-8.0,0.0,2.0,3.0,-7.0,9.293490865256807,H
Crystal Palace,Norwich,M Dean,16071.0,4.0,4.0,59.0,65.0,25.0,18.0,166.09999999999974,210.2,506.0,654.0,266.0,382.0,75.0,83.0,-5.0,0.782608695652174,2.0,0.0,3.0,-2.0,1.0,2.0,2.0,0.0,1.3620921398862507,D
Arsenal,Cardiff,J Moss,16071.0,3.0,3.0,70.0,56.0,26.0,15.0,272.1,219.30000000000004,860.0,535.0,637.0,290.0,76.0,64.0,26.0,2.3,2.0,2.0,1.0,0.0,1.0,1.0,3.0,-6.0,31.45760521599945,H
Man United,Tottenham,H Webb,16071.0,4.0,2.0,63.0,84.0,24.0,18.0,281.4000000000001,270.6,693.0,701.0,485.0,485.0,81.0,72.0,-2.0,0.9473684210526315,4.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,0.5467222705674786,A
Southampton,Chelsea,M Atkinson,16071.0,3.0,2.0,58.0,74.0,20.0,29.0,287.9999999999999,262.99999999999994,565.0,796.0,345.0,551.0,60.0,71.0,-15.0,0.6590909090909091,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,-15.654484806658715,A
Southampton,West Brom,H Webb,16081.0,7.0,7.0,55.0,68.0,18.0,20.0,287.6999999999999,247.7999999999999,581.0,643.0,359.0,402.0,66.0,42.0,6.0,1.2727272727272727,1.0,1.0,3.0,-2.0,1.0,3.0,1.0,0.0,-3.5289984468003013,H
Man United,Swansea,C Foy,16081.0,3.0,5.0,71.0,63.0,26.0,13.0,295.4000000000001,296.7000000000001,788.0,677.0,563.0,484.0,84.0,70.0,13.0,1.5909090909090908,4.0,0.0,1.0,6.0,0.0,2.0,3.0,-3.0,22.041783697343973,H
Hull,Chelsea,M Clattenburg,16081.0,7.0,6.0,67.0,70.0,25.0,28.0,219.0999999999998,251.49999999999997,591.0,756.0,354.0,503.0,92.0,70.0,-20.0,0.5454545454545454,1.0,2.0,2.0,3.0,4.0,1.0,0.0,6.0,-28.620741577263317,A
Everton,Norwich,K Friend,16081.0,7.0,7.0,87.0,65.0,30.0,20.0,262.3,228.9,766.0,670.0,551.0,399.0,70.0,81.0,18.0,1.8571428571428572,3.0,1.0,1.0,4.0,0.0,3.0,2.0,-2.0,19.916832176513154,H
Cardiff,West Ham,L Mason,16081.0,7.0,2.0,54.0,54.0,15.0,17.0,194.90000000000003,191.60000000000028,486.0,549.0,259.0,297.0,68.0,60.0,3.0,1.1875,1.0,1.0,3.0,-6.0,0.0,2.0,3.0,-5.0,5.817936730559445,A
Tottenham,Crystal Palace,M Oliver,16081.0,6.0,7.0,71.0,53.0,17.0,24.0,256.5,167.49999999999974,635.0,507.0,409.0,264.0,68.0,82.0,20.0,2.111111111111111,3.0,1.0,1.0,0.0,1.0,1.0,3.0,-4.0,23.30446911619513,H
Fulham,Sunderland,M Dean,16081.0,7.0,3.0,78.0,88.0,28.0,26.0,253.39999999999992,283.4999999999999,618.0,725.0,427.0,550.0,77.0,42.0,5.0,1.3333333333333333,2.0,0.0,3.0,-9.0,1.0,3.0,1.0,0.0,-4.73333914593505,A
Stoke,Liverpool,A Taylor,16082.0,8.0,7.0,46.0,85.0,12.0,32.0,221.4,279.9000000000001,493.0,619.0,286.0,430.0,65.0,53.0,-17.0,0.575,1.0,2.0,2.0,-6.0,3.0,0.0,2.0,7.0,-15.008720455745625,A
Newcastle,Man City,M Jones,16082.0,8.0,3.0,76.0,96.0,25.0,31.0,266.0,282.30000000000007,622.0,906.0,403.0,691.0,70.0,68.0,-11.0,0.7555555555555555,2.0,1.0,2.0,5.0,5.0,0.0,0.0,8.0,-24.946079192546584,A
Aston Villa,Arsenal,N Swarbrick,16083.0,9.0,8.0,61.0,87.0,22.0,27.0,217.50000000000009,296.1,535.0,924.0,297.0,696.0,46.0,66.0,-22.0,0.5217391304347826,1.0,1.0,3.0,-4.0,3.0,1.0,1.0,2.0,-31.415786276259837,A
Norwich,Hull,H Webb,16088.0,3.0,7.0,61.0,64.0,20.0,23.0,229.0,217.19999999999985,640.0,534.0,394.0,325.0,87.0,83.0,-4.0,0.8333333333333334,0.0,2.0,3.0,-4.0,1.0,1.0,3.0,1.0,-8.731525047842181,H
Liverpool,Aston Villa,J Moss,16088.0,5.0,4.0,77.0,55.0,31.0,21.0,272.2000000000001,209.50000000000009,648.0,536.0,454.0,289.0,55.0,46.0,19.0,1.9047619047619047,3.0,0.0,2.0,4.0,1.0,1.0,3.0,-2.0,24.155381638821538,D
Man City,Cardiff,N Swarbrick,16088.0,2.0,7.0,88.0,62.0,30.0,19.0,275.50000000000006,209.70000000000005,843.0,544.0,625.0,329.0,59.0,67.0,26.0,2.3684210526315788,5.0,0.0,0.0,7.0,0.0,1.0,4.0,-9.0,43.56327639751554,H
Crystal Palace,Stoke,M Clattenburg,16088.0,7.0,5.0,57.0,48.0,21.0,14.0,168.79999999999973,218.5,535.0,527.0,302.0,325.0,84.0,68.0,-5.0,0.782608695652174,1.0,1.0,3.0,-5.0,1.0,1.0,3.0,-8.0,-3.3818651755133864,H
Sunderland,Southampton,C Foy,16088.0,7.0,7.0,79.0,65.0,26.0,20.0,265.8999999999999,289.4999999999999,678.0,635.0,504.0,407.0,38.0,65.0,-10.0,0.6428571428571429,2.0,2.0,1.0,3.0,2.0,0.0,3.0,-1.0,6.158008658008654,D
West Ham,Newcastle,A Marriner,16088.0,7.0,6.0,53.0,73.0,18.0,25.0,187.30000000000027,280.2,541.0,626.0,277.0,410.0,52.0,73.0,-18.0,0.47058823529411764,1.0,1.0,3.0,-3.0,2.0,0.0,3.0,3.0,-13.274717268861732,A
Arsenal,Fulham,L Probert,16088.0,4.0,3.0,83.0,79.0,25.0,30.0,312.5,269.7999999999999,1016.0,705.0,769.0,498.0,59.0,74.0,32.0,2.8823529411764706,4.0,1.0,0.0,6.0,2.0,0.0,3.0,-9.0,39.923721227621485,H
Swansea,Tottenham,M Atkinson,16089.0,7.0,8.0,66.0,72.0,13.0,21.0,295.60000000000014,281.7,706.0,752.0,512.0,518.0,73.0,71.0,-16.0,0.5789473684210527,0.0,1.0,4.0,-5.0,4.0,1.0,0.0,7.0,-30.77871602082129,A
Chelsea,Man United,P Dowd,16089.0,8.0,7.0,68.0,73.0,26.0,26.0,237.49999999999991,278.00000000000006,707.0,814.0,447.0,600.0,63.0,93.0,9.0,1.2571428571428571,4.0,1.0,0.0,7.0,4.0,0.0,1.0,5.0,13.074391256734216,H
West Brom,Everton,M Oliver,16090.0,9.0,9.0,60.0,88.0,20.0,28.0,234.39999999999992,267.2,616.0,818.0,379.0,590.0,57.0,64.0,-19.0,0.5365853658536586,1.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,-9.299044368084616,D
Man United,Cardiff,C Pawson,16098.0,5.0,3.0,62.0,59.0,22.0,22.0,271.9000000000001,216.40000000000003,795.0,517.0,585.0,318.0,93.0,64.0,18.0,2.125,3.0,0.0,2.0,1.0,0.0,1.0,4.0,-9.0,26.72257806076456,H
Crystal Palace,Hull,R East,16098.0,3.0,3.0,60.0,68.0,23.0,20.0,179.39999999999972,221.3999999999998,531.0,543.0,314.0,324.0,81.0,85.0,0.0,1.0,2.0,1.0,2.0,-1.0,1.0,0.0,4.0,0.0,13.252695906044266,H
Liverpool,Everton,M Atkinson,16098.0,3.0,2.0,64.0,87.0,30.0,26.0,259.10000000000014,271.6,595.0,845.0,398.0,614.0,50.0,64.0,-3.0,0.926829268292683,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.0753295164399148,H
Norwich,Newcastle,C Foy,16098.0,10.0,10.0,72.0,79.0,19.0,28.0,244.0,265.0,694.0,627.0,438.0,416.0,81.0,62.0,-13.0,0.6388888888888888,1.0,1.0,3.0,-3.0,2.0,0.0,3.0,2.0,-10.676875298614437,D
Swansea,Fulham,M Oliver,16098.0,3.0,2.0,66.0,75.0,13.0,27.0,297.30000000000007,264.99999999999994,724.0,666.0,515.0,464.0,75.0,82.0,5.0,1.2941176470588236,0.0,1.0,4.0,-6.0,2.0,0.0,3.0,-9.0,-0.696993992104856,H
Southampton,Arsenal,L Mason,16098.0,3.0,3.0,70.0,98.0,23.0,31.0,295.7999999999999,309.8,672.0,1155.0,442.0,914.0,61.0,67.0,-21.0,0.5714285714285714,2.0,1.0,2.0,0.0,5.0,0.0,0.0,8.0,-27.574915903536365,D
Sunderland,Stoke,R Madley,16099.0,4.0,3.0,71.0,53.0,27.0,14.0,243.59999999999994,221.40000000000003,619.0,542.0,453.0,337.0,46.0,72.0,-2.0,0.9,2.0,2.0,1.0,3.0,0.0,1.0,4.0,-10.0,19.62252609455126,H
Tottenham,Man City,A Marriner,16099.0,10.0,4.0,70.0,95.0,23.0,29.0,282.7,283.8000000000001,774.0,913.0,554.0,684.0,84.0,58.0,-10.0,0.7916666666666666,4.0,1.0,0.0,8.0,5.0,0.0,0.0,7.0,-11.31528822055138,A
Aston Villa,West Brom,M Clattenburg,16099.0,10.0,8.0,53.0,60.0,20.0,23.0,207.10000000000008,224.09999999999994,570.0,595.0,310.0,372.0,44.0,77.0,0.0,1.0,1.0,2.0,2.0,-1.0,1.0,3.0,1.0,0.0,-8.515268097392205,H
Chelsea,West Ham,N Swarbrick,16099.0,3.0,7.0,68.0,60.0,28.0,19.0,242.79999999999995,197.80000000000027,722.0,564.0,462.0,285.0,65.0,60.0,29.0,2.933333333333333,5.0,0.0,0.0,9.0,1.0,1.0,3.0,-3.0,40.528943481213304,D
Cardiff,Norwich,M Clattenburg,16102.0,3.0,3.0,57.0,69.0,23.0,18.0,230.6,239.4,520.0,636.0,341.0,388.0,68.0,79.0,-6.0,0.7142857142857143,0.0,1.0,4.0,-8.0,1.0,2.0,2.0,-2.0,-14.961054003541218,H
