home,away,Referee,time,HRestTime,ARestTime,HAccS,AAccS,HAccST,AAccST,HAccP - AAccP,H/A,HWin,HDraw,HLose,H goal Diff,AWin,ADraw,ALose,A goal diff,moraldiff + h-a,y
Sunderland,Newcastle,R Madley,16733.0,8.0,7.0,51.0,57.0,13.0,24.0,6.0,1.5454545454545454,0.0,1.0,4.0,-7.0,1.0,1.0,3.0,-4.0,-4.166595307300705,H
Man United,Man City,M Clattenburg,16733.0,3.0,3.0,50.0,108.0,25.0,45.0,-6.0,0.8695652173913043,4.0,0.0,1.0,6.0,3.0,0.0,2.0,6.0,6.359576522633731,D
Bournemouth,Tottenham,R East,16733.0,8.0,2.0,50.0,84.0,20.0,33.0,-12.0,0.625,1.0,1.0,3.0,-5.0,3.0,2.0,0.0,5.0,-28.204375337531864,A
Liverpool,Southampton,A Marriner,16733.0,2.0,8.0,77.0,74.0,30.0,30.0,0.0,1.0,1.0,3.0,1.0,-1.0,2.0,2.0,1.0,3.0,-7.682971158957997,D
Chelsea,Liverpool,M Clattenburg,16739.0,3.0,2.0,65.0,84.0,21.0,28.0,9.0,1.3461538461538463,2.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,-0.02676282051282186,A
Man City,Norwich,R Madley,16739.0,2.0,3.0,93.0,74.0,39.0,20.0,29.0,2.933333333333333,2.0,1.0,2.0,5.0,0.0,2.0,3.0,-6.0,25.87541361978002,H
Crystal Palace,Man United,M Jones,16739.0,2.0,2.0,64.0,47.0,20.0,23.0,-4.0,0.8947368421052632,2.0,0.0,3.0,-1.0,3.0,1.0,1.0,4.0,-14.277242272792414,D
Swansea,Arsenal,K Friend,16739.0,7.0,3.0,59.0,84.0,15.0,30.0,-14.0,0.6818181818181818,1.0,2.0,2.0,-2.0,4.0,0.0,1.0,8.0,-22.92815517815518,A
Watford,West Ham,K Stroud,16739.0,7.0,7.0,60.0,81.0,12.0,25.0,-5.0,0.8275862068965517,2.0,1.0,2.0,-1.0,3.0,2.0,0.0,4.0,-19.666550840463884,H
West Brom,Leicester,A Taylor,16739.0,7.0,3.0,42.0,82.0,17.0,27.0,-13.0,0.6904761904761905,3.0,0.0,2.0,0.0,2.0,2.0,1.0,-1.0,-15.3135295723531,A
Newcastle,Stoke,R East,16739.0,6.0,3.0,64.0,52.0,28.0,17.0,-14.0,0.44,1.0,1.0,3.0,-5.0,3.0,1.0,1.0,1.0,-15.616540408975428,D
Southampton,Bournemouth,C Pawson,16740.0,3.0,3.0,68.0,54.0,29.0,21.0,7.0,1.368421052631579,2.0,2.0,1.0,3.0,1.0,1.0,3.0,-7.0,18.64427478138616,H
Everton,Sunderland,A Marriner,16740.0,4.0,7.0,65.0,48.0,18.0,14.0,14.0,1.736842105263158,1.0,2.0,2.0,-3.0,1.0,1.0,3.0,-3.0,16.953784450843273,H
Tottenham,Aston Villa,M Dean,16741.0,8.0,4.0,83.0,53.0,38.0,13.0,14.0,1.7777777777777777,3.0,2.0,0.0,8.0,0.0,0.0,5.0,-6.0,36.0893224225174,H
West Ham,Everton,P Tierney,16746.0,7.0,6.0,83.0,63.0,25.0,24.0,-4.0,0.8787878787878788,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.9047025438329825,D
Sunderland,Southampton,M Jones,16746.0,6.0,5.0,56.0,64.0,21.0,23.0,-9.0,0.6785714285714286,1.0,1.0,3.0,-5.0,3.0,2.0,0.0,6.0,-24.295082042140862,A
Norwich,Swansea,M Clattenburg,16746.0,7.0,7.0,72.0,55.0,21.0,15.0,-16.0,0.4666666666666667,0.0,1.0,4.0,-7.0,1.0,1.0,3.0,-5.0,-17.6167258042258,H
Stoke,Chelsea,A Taylor,16746.0,7.0,2.0,50.0,51.0,15.0,16.0,-6.0,0.8125,3.0,1.0,1.0,1.0,1.0,1.0,3.0,-3.0,9.511360306360302,H
Man United,West Brom,M Dean,16746.0,3.0,7.0,42.0,45.0,21.0,17.0,10.0,1.3846153846153846,2.0,2.0,1.0,3.0,2.0,0.0,3.0,-2.0,16.828937935129886,H
Bournemouth,Newcastle,L Mason,16746.0,5.0,7.0,55.0,64.0,18.0,29.0,6.0,1.5,0.0,1.0,4.0,-11.0,1.0,2.0,2.0,-4.0,-9.09584027235874,A
Leicester,Watford,R East,16746.0,7.0,7.0,83.0,67.0,27.0,13.0,19.0,1.7307692307692308,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,18.71242497220758,H
Arsenal,Tottenham,M Atkinson,16747.0,3.0,2.0,90.0,78.0,33.0,38.0,9.0,1.2571428571428571,5.0,0.0,0.0,13.0,3.0,2.0,0.0,9.0,10.275994048645849,D
Aston Villa,Man City,C Pawson,16747.0,5.0,4.0,53.0,87.0,12.0,36.0,-32.0,0.3191489361702128,0.0,0.0,5.0,-7.0,3.0,1.0,1.0,7.0,-41.66282105976099,D
Liverpool,Crystal Palace,N Swarbrick,16747.0,2.0,8.0,77.0,62.0,28.0,21.0,-6.0,0.8125,2.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,4.797881828316619,A
Swansea,Bournemouth,A Marriner,16760.0,14.0,14.0,52.0,64.0,11.0,17.0,10.0,1.588235294117647,1.0,1.0,3.0,-4.0,0.0,1.0,4.0,-11.0,10.64470752116101,D
West Brom,Arsenal,M Clattenburg,16760.0,14.0,12.0,40.0,74.0,13.0,25.0,-16.0,0.6190476190476191,2.0,0.0,3.0,-3.0,4.0,1.0,0.0,10.0,-28.31450412332765,H
Southampton,Stoke,L Mason,16760.0,14.0,13.0,57.0,50.0,20.0,12.0,-1.0,0.9655172413793104,3.0,2.0,0.0,5.0,3.0,1.0,1.0,1.0,4.5190548340548276,A
Watford,Man United,R Madley,16760.0,14.0,14.0,60.0,43.0,15.0,17.0,-11.0,0.6944444444444444,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,-9.904420636571668,A
Everton,Aston Villa,M Oliver,16760.0,14.0,13.0,64.0,46.0,24.0,8.0,15.0,1.9375,1.0,2.0,2.0,0.0,0.0,1.0,4.0,-6.0,18.738257575757572,H
Chelsea,Norwich,C Pawson,16760.0,13.0,14.0,54.0,65.0,16.0,19.0,12.0,1.7058823529411764,1.0,0.0,4.0,-4.0,1.0,0.0,4.0,-6.0,-0.06613994113994437,H
Newcastle,Leicester,M Jones,16760.0,14.0,14.0,55.0,79.0,25.0,26.0,-30.0,0.3333333333333333,2.0,1.0,2.0,-3.0,4.0,1.0,0.0,4.0,-29.533329205764225,A
Man City,Liverpool,J Moss,16760.0,13.0,12.0,78.0,78.0,31.0,20.0,19.0,1.7307692307692308,3.0,2.0,0.0,10.0,1.0,3.0,1.0,1.0,18.6784546940288,A
Tottenham,West Ham,A Taylor,16761.0,13.0,15.0,77.0,80.0,34.0,23.0,6.0,1.2222222222222223,2.0,3.0,0.0,6.0,2.0,2.0,1.0,1.0,5.411177689274304,H
Crystal Palace,Sunderland,M Atkinson,16762.0,14.0,16.0,55.0,56.0,22.0,20.0,13.0,1.6842105263157894,2.0,1.0,2.0,0.0,1.0,1.0,3.0,-3.0,13.991820870944903,A
Crystal Palace,Newcastle,S Attwell,16767.0,4.0,7.0,53.0,58.0,21.0,22.0,14.0,1.9333333333333333,1.0,1.0,3.0,-3.0,2.0,1.0,2.0,-1.0,-3.614213187875535,H
Bournemouth,Everton,K Friend,16767.0,7.0,7.0,68.0,66.0,15.0,29.0,-14.0,0.5483870967741935,0.0,1.0,4.0,-11.0,2.0,1.0,2.0,4.0,-21.873636380094613,D
Aston Villa,Watford,L Mason,16767.0,7.0,7.0,43.0,59.0,9.0,18.0,-8.0,0.6666666666666666,0.0,1.0,4.0,-9.0,2.0,0.0,3.0,-1.0,-14.244220430107527,A
Leicester,Man United,C Pawson,16767.0,7.0,2.0,81.0,47.0,28.0,18.0,9.0,1.25,4.0,1.0,0.0,6.0,3.0,2.0,0.0,6.0,8.277332754964334,D
Man City,Southampton,R East,16767.0,2.0,7.0,66.0,60.0,23.0,16.0,17.0,1.6071428571428572,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,11.708335314722376,H
Sunderland,Stoke,M Dean,16767.0,4.0,7.0,56.0,54.0,21.0,11.0,-13.0,0.59375,2.0,0.0,3.0,-2.0,3.0,1.0,1.0,1.0,-18.15568073753939,H
Tottenham,Chelsea,M Oliver,16768.0,2.0,4.0,80.0,65.0,35.0,20.0,6.0,1.206896551724138,3.0,2.0,0.0,9.0,2.0,0.0,3.0,-1.0,22.532535947824996,D
West Ham,West Brom,M Atkinson,16768.0,6.0,8.0,70.0,37.0,21.0,12.0,-2.0,0.9310344827586207,2.0,1.0,2.0,-2.0,3.0,0.0,2.0,0.0,-2.262047610061103,D
Liverpool,Swansea,A Taylor,16768.0,2.0,8.0,79.0,52.0,25.0,13.0,4.0,1.16,2.0,2.0,1.0,4.0,1.0,1.0,3.0,-4.0,21.65195128945129,H
Norwich,Arsenal,J Moss,16768.0,8.0,4.0,52.0,73.0,19.0,23.0,-25.0,0.358974358974359,1.0,0.0,4.0,-6.0,3.0,1.0,1.0,6.0,-29.805573736608217,D
Arsenal,Sunderland,R Madley,16774.0,5.0,7.0,68.0,65.0,20.0,24.0,15.0,1.6818181818181819,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,7.320276988233648,H
Southampton,Aston Villa,A Taylor,16774.0,2.0,7.0,58.0,47.0,18.0,14.0,10.0,1.6666666666666667,2.0,1.0,2.0,0.0,0.0,1.0,4.0,-8.0,14.90069068399157,D
Chelsea,Bournemouth,M Jones,16774.0,6.0,7.0,61.0,82.0,18.0,24.0,10.0,1.588235294117647,1.0,1.0,3.0,-3.0,0.0,2.0,3.0,-7.0,6.236444843189265,A
Stoke,Man City,M Atkinson,16774.0,3.0,3.0,52.0,67.0,12.0,21.0,-17.0,0.6458333333333334,2.0,1.0,2.0,-2.0,2.0,2.0,1.0,0.0,-17.727754381331327,H
Swansea,Leicester,M Oliver,16774.0,5.0,6.0,46.0,62.0,11.0,24.0,-19.0,0.5581395348837209,1.0,1.0,3.0,-4.0,4.0,1.0,0.0,6.0,-35.25203181237664,A
Watford,Norwich,M Dean,16774.0,7.0,5.0,65.0,41.0,23.0,15.0,11.0,1.7333333333333334,3.0,0.0,2.0,3.0,1.0,1.0,3.0,-2.0,11.924346630381113,H
Man United,West Ham,M Clattenburg,16774.0,6.0,6.0,47.0,63.0,13.0,23.0,7.0,1.2592592592592593,2.0,3.0,0.0,3.0,1.0,2.0,2.0,-4.0,14.258431034247735,D
West Brom,Tottenham,J Moss,16774.0,6.0,6.0,36.0,76.0,14.0,35.0,-6.0,0.8333333333333334,2.0,1.0,2.0,-1.0,3.0,2.0,0.0,9.0,-10.83289741867328,D
Newcastle,Liverpool,A Marriner,16775.0,8.0,3.0,54.0,77.0,18.0,24.0,-14.0,0.5172413793103449,1.0,1.0,3.0,-9.0,3.0,1.0,1.0,5.0,-22.09964946311295,H
Everton,Crystal Palace,C Pawson,16776.0,5.0,9.0,65.0,66.0,32.0,28.0,2.0,1.0689655172413792,2.0,2.0,1.0,7.0,2.0,1.0,2.0,3.0,6.948595181801807,D
Sunderland,Watford,G Scott,16781.0,7.0,7.0,67.0,66.0,25.0,27.0,-7.0,0.75,2.0,0.0,3.0,-4.0,3.0,0.0,2.0,3.0,-5.980610202978625,A
Crystal Palace,Southampton,M Dean,16781.0,4.0,7.0,71.0,73.0,29.0,20.0,4.0,1.1538461538461537,2.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,5.058401547831188,H
Man City,Swansea,R Madley,16781.0,3.0,7.0,72.0,45.0,24.0,9.0,21.0,1.875,2.0,1.0,2.0,-2.0,0.0,1.0,4.0,-8.0,26.47609573853311,H
Norwich,Everton,M Atkinson,16781.0,7.0,4.0,31.0,74.0,13.0,31.0,-14.0,0.5172413793103449,1.0,1.0,3.0,-3.0,2.0,3.0,0.0,8.0,-14.936150149442696,D
West Ham,Stoke,A Marriner,16781.0,7.0,7.0,60.0,47.0,20.0,15.0,-3.0,0.9032258064516129,0.0,3.0,2.0,-5.0,3.0,1.0,1.0,2.0,-12.229670214550197,D
Bournemouth,Man United,A Taylor,16781.0,6.0,3.0,86.0,62.0,26.0,13.0,-16.0,0.5428571428571428,1.0,2.0,2.0,-2.0,2.0,3.0,0.0,3.0,-21.704691593236486,H
Tottenham,Newcastle,R East,16782.0,2.0,6.0,71.0,39.0,29.0,11.0,16.0,1.8888888888888888,2.0,3.0,0.0,5.0,2.0,1.0,2.0,-4.0,13.040089938796832,A
Liverpool,West Brom,C Pawson,16782.0,2.0,8.0,72.0,40.0,23.0,14.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,-2.0,0.8403830365037237,D
Aston Villa,Arsenal,K Friend,16782.0,8.0,3.0,47.0,64.0,13.0,22.0,-26.0,0.3333333333333333,0.0,2.0,3.0,-7.0,2.0,2.0,1.0,4.0,-26.573400484287582,A
Leicester,Chelsea,M Clattenburg,16783.0,9.0,4.0,66.0,72.0,26.0,20.0,17.0,1.6538461538461537,4.0,1.0,0.0,8.0,1.0,1.0,3.0,-3.0,33.80913838115593,H
Newcastle,Aston Villa,M Atkinson,16788.0,5.0,6.0,32.0,52.0,9.0,13.0,8.0,1.6153846153846154,3.0,0.0,2.0,-3.0,0.0,2.0,3.0,-7.0,21.163329625509824,D
Man United,Norwich,M Oliver,16788.0,6.0,7.0,68.0,35.0,17.0,12.0,19.0,2.1875,2.0,2.0,1.0,2.0,1.0,2.0,2.0,-2.0,12.109572730390497,A
Everton,Leicester,J Moss,16788.0,7.0,4.0,74.0,62.0,26.0,26.0,-19.0,0.5869565217391305,1.0,4.0,0.0,4.0,4.0,1.0,0.0,8.0,-21.593418103742238,A
Southampton,Tottenham,K Friend,16788.0,7.0,5.0,77.0,74.0,21.0,31.0,-8.0,0.7575757575757576,1.0,1.0,3.0,-3.0,1.0,3.0,1.0,2.0,-12.434430512016725,A
West Brom,Bournemouth,M Dean,16788.0,5.0,6.0,30.0,81.0,10.0,29.0,7.0,1.3333333333333333,1.0,3.0,1.0,-1.0,2.0,2.0,1.0,1.0,3.6077352845368225,A
Chelsea,Sunderland,R East,16788.0,4.0,7.0,75.0,64.0,23.0,18.0,5.0,1.2777777777777777,1.0,1.0,3.0,-2.0,2.0,0.0,3.0,-1.0,-6.341214910050084,H
Stoke,Crystal Palace,R Madley,16788.0,7.0,7.0,50.0,73.0,16.0,29.0,-2.0,0.9393939393939394,3.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,2.4790568580474144,A
Swansea,West Ham,L Mason,16789.0,8.0,8.0,50.0,74.0,13.0,26.0,-7.0,0.75,0.0,1.0,4.0,-6.0,0.0,4.0,1.0,-3.0,-20.783429070558178,D
Watford,Liverpool,M Clattenburg,16789.0,8.0,6.0,59.0,84.0,28.0,24.0,1.0,1.0344827586206897,3.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.6230879752431484,H
Arsenal,Man City,A Marriner,16790.0,8.0,9.0,57.0,64.0,21.0,24.0,-6.0,0.8666666666666667,2.0,2.0,1.0,3.0,2.0,1.0,2.0,-2.0,-0.8562877781477596,H
Man City,Sunderland,A Taylor,16795.0,4.0,7.0,71.0,66.0,27.0,18.0,27.0,2.8,2.0,0.0,3.0,-3.0,2.0,0.0,3.0,-2.0,13.444005935343501,H
Tottenham,Norwich,M Jones,16795.0,7.0,7.0,73.0,32.0,33.0,11.0,17.0,1.894736842105263,2.0,2.0,1.0,4.0,1.0,2.0,2.0,-2.0,9.930353123887606,H
Swansea,West Brom,R East,16795.0,5.0,7.0,63.0,32.0,15.0,12.0,-6.0,0.76,0.0,2.0,3.0,-5.0,1.0,3.0,1.0,0.0,-13.87485086715239,H
Stoke,Man United,K Friend,16795.0,7.0,7.0,68.0,66.0,19.0,16.0,-4.0,0.8857142857142857,2.0,1.0,2.0,0.0,1.0,2.0,2.0,-1.0,4.535490232864461,H
Southampton,Arsenal,J Moss,16795.0,7.0,4.0,77.0,55.0,21.0,22.0,-17.0,0.5952380952380952,0.0,1.0,4.0,-6.0,3.0,1.0,1.0,4.0,-27.794088421674633,H
Chelsea,Watford,A Marriner,16795.0,7.0,6.0,73.0,57.0,26.0,29.0,-9.0,0.71875,2.0,1.0,2.0,1.0,4.0,0.0,1.0,6.0,-17.0627519398251,D
Bournemouth,Crystal Palace,M Oliver,16795.0,7.0,7.0,77.0,76.0,31.0,28.0,-13.0,0.6388888888888888,3.0,2.0,0.0,3.0,3.0,1.0,1.0,5.0,1.7165464833021247,D
Aston Villa,West Ham,M Dean,16795.0,6.0,5.0,59.0,69.0,20.0,23.0,-15.0,0.4230769230769231,0.0,2.0,3.0,-7.0,0.0,4.0,1.0,-3.0,-18.002266550653644,D
Newcastle,Everton,L Mason,16795.0,6.0,7.0,38.0,74.0,12.0,27.0,-5.0,0.8148148148148148,2.0,1.0,2.0,-4.0,1.0,3.0,1.0,3.0,2.7453602691741708,A
Liverpool,Leicester,M Atkinson,16795.0,6.0,7.0,74.0,60.0,24.0,25.0,-20.0,0.5652173913043478,2.0,1.0,2.0,-1.0,4.0,1.0,0.0,8.0,-26.97072706938123,H
West Brom,Newcastle,M Jones,16797.0,2.0,1.0,37.0,39.0,14.0,12.0,3.0,1.1428571428571428,0.0,3.0,2.0,-2.0,2.0,1.0,2.0,-2.0,-9.905879641632817,H
Watford,Tottenham,A Taylor,16797.0,2.0,2.0,59.0,66.0,27.0,31.0,-7.0,0.8205128205128205,4.0,1.0,0.0,7.0,2.0,2.0,1.0,4.0,2.7482205294705295,A
West Ham,Southampton,M Oliver,16797.0,2.0,1.0,69.0,76.0,23.0,25.0,-1.0,0.9642857142857143,0.0,5.0,0.0,0.0,1.0,1.0,3.0,-1.0,4.7129470529470545,H
Norwich,Aston Villa,G Scott,16797.0,2.0,2.0,39.0,54.0,12.0,25.0,10.0,2.111111111111111,1.0,2.0,2.0,-4.0,0.0,3.0,2.0,-3.0,15.321757409257408,H
Everton,Stoke,M Clattenburg,16797.0,1.0,2.0,78.0,65.0,25.0,18.0,-1.0,0.967741935483871,1.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.620016752440776,A
Crystal Palace,Swansea,N Swarbrick,16797.0,2.0,2.0,65.0,59.0,21.0,13.0,18.0,1.9473684210526316,3.0,2.0,0.0,6.0,1.0,1.0,3.0,-4.0,27.25768410906003,D
Arsenal,Bournemouth,R East,16797.0,1.0,2.0,51.0,71.0,23.0,31.0,18.0,1.7826086956521738,3.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,1.8845281294009268,H
Man United,Chelsea,M Atkinson,16797.0,2.0,2.0,64.0,69.0,16.0,21.0,9.0,1.391304347826087,0.0,2.0,3.0,-4.0,1.0,2.0,2.0,0.0,-2.7991625323901204,D
Leicester,Man City,C Pawson,16798.0,3.0,3.0,49.0,79.0,21.0,33.0,1.0,1.0238095238095237,3.0,1.0,1.0,4.0,3.0,0.0,2.0,3.0,5.310153864314145,D
Sunderland,Liverpool,K Friend,16799.0,4.0,4.0,65.0,85.0,17.0,19.0,-14.0,0.5,1.0,0.0,4.0,-6.0,2.0,1.0,2.0,-3.0,-16.594306067465542,A
Watford,Man City,M Atkinson,16802.0,5.0,3.0,54.0,84.0,22.0,29.0,-9.0,0.775,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,0.5494424258537194,A
West Ham,Liverpool,R Madley,16802.0,4.0,2.0,65.0,92.0,22.0,23.0,-1.0,0.967741935483871,1.0,4.0,0.0,1.0,2.0,1.0,2.0,-3.0,6.542897842897844,H
Sunderland,Aston Villa,C Pawson,16802.0,2.0,5.0,55.0,48.0,15.0,22.0,4.0,1.4444444444444444,0.0,0.0,5.0,-9.0,0.0,3.0,2.0,-4.0,-8.177673456277578,H
West Brom,Stoke,L Mason,16802.0,5.0,5.0,52.0,66.0,16.0,20.0,-9.0,0.7272727272727273,1.0,2.0,2.0,-1.0,3.0,1.0,1.0,4.0,-21.142896280290167,H
Leicester,Bournemouth,A Marriner,16802.0,3.0,4.0,53.0,62.0,22.0,24.0,21.0,1.9545454545454546,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,7.744981302732171,D
Arsenal,Newcastle,A Taylor,16802.0,4.0,5.0,52.0,39.0,26.0,12.0,22.0,2.0476190476190474,4.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,17.8719792333207,H
Norwich,Southampton,M Clattenburg,16802.0,5.0,4.0,41.0,79.0,14.0,21.0,-4.0,0.84,2.0,1.0,2.0,-2.0,1.0,1.0,3.0,0.0,4.9466217846481015,H
Man United,Swansea,J Moss,16802.0,4.0,5.0,66.0,56.0,16.0,16.0,12.0,1.6,0.0,2.0,3.0,-4.0,1.0,2.0,2.0,-3.0,-5.916696487395843,H
Everton,Tottenham,M Oliver,16803.0,6.0,6.0,82.0,67.0,22.0,30.0,-12.0,0.6923076923076923,1.0,2.0,2.0,-1.0,3.0,1.0,1.0,5.0,-14.251191411212211,D
Crystal Palace,Chelsea,K Friend,16803.0,6.0,5.0,56.0,72.0,15.0,23.0,11.0,1.4583333333333333,2.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,20.08777432594193,A
Newcastle,Man United,M Dean,16812.0,3.0,2.0,48.0,64.0,17.0,21.0,-16.0,0.5294117647058824,1.0,1.0,3.0,-2.0,1.0,1.0,3.0,-3.0,-3.3666838741326934,D
Aston Villa,Crystal Palace,M Clattenburg,16812.0,3.0,3.0,47.0,50.0,23.0,14.0,-23.0,0.28125,0.0,2.0,3.0,-6.0,2.0,2.0,1.0,-1.0,-25.714538950065254,H
Bournemouth,West Ham,M Atkinson,16812.0,3.0,3.0,56.0,74.0,19.0,30.0,-11.0,0.6666666666666666,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,-8.128179085275697,A
Chelsea,West Brom,A Taylor,16813.0,3.0,4.0,63.0,57.0,21.0,17.0,-3.0,0.8888888888888888,2.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,4.888849715289233,D
Man City,Everton,R East,16813.0,4.0,4.0,89.0,75.0,30.0,21.0,12.0,1.4285714285714286,3.0,1.0,1.0,4.0,1.0,2.0,2.0,-1.0,14.816664737169404,D
Southampton,Watford,C Pawson,16813.0,4.0,4.0,66.0,51.0,20.0,18.0,-5.0,0.8333333333333334,1.0,0.0,4.0,-1.0,2.0,1.0,2.0,2.0,-12.597478493728495,H
Stoke,Norwich,N Swarbrick,16813.0,4.0,4.0,69.0,45.0,19.0,14.0,6.0,1.25,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,-5.65461463409256,H
Swansea,Sunderland,G Scott,16813.0,3.0,4.0,55.0,57.0,18.0,17.0,4.0,1.25,1.0,2.0,2.0,-1.0,1.0,0.0,4.0,-5.0,12.845401756900614,A
Tottenham,Leicester,L Mason,16813.0,2.0,2.0,77.0,53.0,31.0,19.0,-4.0,0.9024390243902439,3.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,-2.412262745680337,A
Liverpool,Arsenal,M Jones,16813.0,4.0,4.0,105.0,52.0,24.0,22.0,-12.0,0.7209302325581395,2.0,1.0,2.0,-3.0,4.0,0.0,1.0,2.0,-12.761889262184212,D
Man City,Crystal Palace,J Moss,16816.0,2.0,3.0,98.0,47.0,30.0,10.0,9.0,1.3103448275862069,2.0,2.0,1.0,3.0,1.0,2.0,2.0,-3.0,21.729782079782083,H
Bournemouth,Norwich,R Madley,16816.0,3.0,2.0,56.0,41.0,18.0,14.0,-2.0,0.9166666666666666,1.0,2.0,2.0,-3.0,3.0,0.0,2.0,-1.0,-5.734811853092676,H
Aston Villa,Leicester,R East,16816.0,3.0,2.0,42.0,54.0,24.0,16.0,-32.0,0.21951219512195122,1.0,2.0,2.0,-3.0,2.0,2.0,1.0,1.0,-21.501154486533448,D
Newcastle,West Ham,N Swarbrick,16816.0,3.0,3.0,54.0,62.0,19.0,26.0,-15.0,0.5454545454545454,0.0,2.0,3.0,-3.0,3.0,2.0,0.0,5.0,-28.410812249765733,H
Southampton,West Brom,M Atkinson,16816.0,2.0,2.0,66.0,66.0,24.0,21.0,-1.0,0.9642857142857143,2.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,-1.0067874231032157,H
Tottenham,Sunderland,M Dean,16816.0,2.0,2.0,78.0,50.0,28.0,20.0,18.0,1.9473684210526316,3.0,1.0,1.0,5.0,2.0,0.0,3.0,-2.0,21.394921268198047,H
Chelsea,Everton,M Jones,16816.0,2.0,2.0,66.0,67.0,18.0,20.0,-4.0,0.8571428571428571,2.0,3.0,0.0,5.0,1.0,2.0,2.0,-1.0,5.977069836817385,D
Liverpool,Man United,M Clattenburg,16817.0,3.0,4.0,99.0,65.0,22.0,20.0,-3.0,0.90625,2.0,1.0,2.0,-3.0,1.0,2.0,2.0,-2.0,6.021224091373526,A
Stoke,Arsenal,C Pawson,16817.0,3.0,3.0,71.0,58.0,20.0,23.0,-11.0,0.75,3.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,-11.54337103997132,D
Swansea,Watford,M Oliver,16818.0,4.0,4.0,52.0,42.0,16.0,13.0,-10.0,0.6551724137931034,1.0,2.0,2.0,-2.0,1.0,1.0,3.0,-1.0,-3.629141363022942,H
West Ham,Man City,C Pawson,16823.0,7.0,7.0,61.0,95.0,27.0,28.0,-5.0,0.868421052631579,3.0,1.0,1.0,4.0,3.0,2.0,0.0,8.0,-9.275523745260589,D
Crystal Palace,Tottenham,M Atkinson,16823.0,7.0,2.0,44.0,91.0,10.0,33.0,-10.0,0.7435897435897436,0.0,2.0,3.0,-8.0,3.0,1.0,1.0,6.0,-29.749140903024095,A
West Brom,Aston Villa,R Madley,16823.0,3.0,3.0,69.0,46.0,19.0,22.0,17.0,2.7,2.0,1.0,2.0,-2.0,1.0,2.0,2.0,-3.0,3.4925264793685837,D
Man United,Southampton,M Jones,16823.0,6.0,7.0,61.0,64.0,19.0,25.0,2.0,1.0666666666666667,2.0,2.0,1.0,0.0,3.0,0.0,2.0,7.0,-0.6137564380590916,A
Norwich,Liverpool,L Mason,16823.0,7.0,2.0,45.0,106.0,13.0,22.0,-5.0,0.8076923076923077,2.0,0.0,3.0,-5.0,2.0,1.0,2.0,-1.0,-9.639618484938946,A
Leicester,Stoke,M Dean,16823.0,2.0,5.0,56.0,59.0,16.0,21.0,6.0,1.1818181818181819,1.0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,-0.7911468603548641,H
Sunderland,Bournemouth,R East,16823.0,7.0,7.0,44.0,55.0,19.0,19.0,-6.0,0.76,2.0,0.0,3.0,-3.0,1.0,2.0,2.0,-1.0,-7.394609324354818,D
Watford,Newcastle,A Marriner,16823.0,4.0,7.0,49.0,69.0,10.0,25.0,7.0,1.3333333333333333,0.0,1.0,4.0,-5.0,1.0,1.0,3.0,-2.0,-6.10106399533419,H
Arsenal,Chelsea,M Clattenburg,16824.0,6.0,8.0,58.0,63.0,21.0,18.0,17.0,1.68,2.0,2.0,1.0,-1.0,1.0,4.0,0.0,3.0,7.1296979785773615,A
Everton,Swansea,A Taylor,16824.0,8.0,5.0,63.0,41.0,19.0,16.0,7.0,1.368421052631579,1.0,3.0,1.0,0.0,2.0,1.0,2.0,-1.0,5.422693157625243,A
Crystal Palace,Bournemouth,M Jones,16833.0,3.0,3.0,47.0,60.0,13.0,20.0,3.0,1.1304347826086956,0.0,1.0,4.0,-10.0,1.0,2.0,2.0,-1.0,-18.35274196613735,A
Norwich,Tottenham,K Friend,16833.0,10.0,3.0,40.0,100.0,15.0,34.0,-21.0,0.4878048780487805,2.0,0.0,3.0,-3.0,3.0,1.0,1.0,5.0,-28.321161844781873,A
